 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
74,463860.0134,40,0,-3992319.763,42,41,42,-0.203,18672.25337,3.67E-05,1.82E-12,0,470.9544149,-0.682456207,25.23564244,NLOS
11,463860.0134,49,2,-4169971.353,49,48,48,-0.111,18687.04427,-5.56E-04,-1.94E-12,0,485.7646232,-0.409351595,-19.46619954,NLOS
23,463860.0134,48,2,-4029547.998,35,31,31,-0.123,17890.50459,-8.68E-05,6.39E-13,0,311.1856914,0.329875484,209.4751193,NLOS
31,463860.0134,36,2,-3906147.817,39,38,40,-0.082,18511.83226,3.24E-04,-9.45E-13,0,310.465765,-0.370993245,-47.89816246,NLOS
32,463861.0134,54,2,-4090538.758,43,42,43,-0.145,18397.90139,-2.30E-04,1.09E-11,0,196.9097844,0.155475076,-5.505185034,NLOS
3,463861.0134,54,2,-3963499.66,39,38,38,-0.156,17949.97804,1.94E-04,2.19E-11,0,250.9052837,0.1780078,45.4766316,NLOS
4,463861.0134,52,2,-4023504.635,47,46,47,-0.104,18693.24808,-6.77E-06,9.77E-13,0,492.2588846,0.209229283,-29.47660249,LOS
8,463861.0134,50,2,-4016771.243,34,33,35,-0.07,18043.14894,1.72E-05,4.81E-12,0,159.0136872,0.380133241,413.6569855,NLOS
9,463861.0134,17,0,-4044998.752,18,18,18,-0.017,17680.45593,-7.84E-05,-1.18E-11,0,524.5432379,10.55704606,-14.42161501,NLOS
74,463861.0134,40,0,-4010520.572,42,41,42,0.171,18671.78408,3.67E-05,1.82E-12,0,470.7849175,-0.169497374,25.04558443,NLOS
11,463861.0134,49,2,-4188172.226,49,48,49,-0.109,18686.93436,-5.56E-04,-1.94E-12,0,485.9623122,0.197689049,-19.59418377,NLOS
23,463861.0134,48,2,-4047748.828,36,35,35,-0.119,17890.38613,-8.68E-05,6.39E-13,0,310.6665365,0.519154932,209.3056357,NLOS
31,463861.0134,36,2,-3924348.587,39,38,40,-0.068,18511.76412,3.24E-04,-9.45E-13,0,310.6849642,0.21919914,-48.12772535,NLOS
32,463862.0135,54,2,-4108739.89,43,42,43,0.303,18398.21287,-2.30E-04,1.09E-11,0,197.2175485,0.30776405,-5.369689766,NLOS
3,463862.0135,54,2,-3981700.937,39,38,39,0.304,17950.29091,1.94E-04,2.19E-11,0,250.5693757,0.335908044,45.76031406,NLOS
4,463862.0135,52,2,-4041705.77,47,46,47,0.356,18693.61291,-6.77E-06,9.77E-13,0,492.6250135,0.366128877,-29.34038394,LOS
8,463862.0135,50,2,-4034971.068,34,33,34,0.38,18043.53996,1.72E-05,4.81E-12,0,158.65222,0.361467168,412.4833029,NLOS
9,463862.0135,17,0,-4063217.785,19,18,18,0.662,17681.1274,-7.84E-05,-1.18E-11,0,501.9892871,22.55395079,3.607907239,NLOS
74,463862.0135,40,0,-4028722.8,42,41,42,0.651,18673.31994,3.67E-05,1.82E-12,0,472.3207706,1.53585301,26.27360778,NLOS
11,463862.0135,49,2,-4206373.374,49,48,49,0.351,18687.2963,-5.56E-04,-1.94E-12,0,486.3168241,0.354511824,-19.44610211,NLOS
17,463862.0135,14,0,-4085993.671,23,22,22,1.074,18131.7796,-1.54E-04,-1.03E-12,0,54.37840833,3.367607828,32.71608774,NLOS
23,463862.0135,48,2,-4065950.069,36,35,36,0.322,17890.71836,-8.68E-05,6.39E-13,0,310.1943778,0.472158652,209.5469281,NLOS
31,463862.0135,36,2,-3942549.621,39,38,39,0.386,18512.15928,3.24E-04,-9.45E-13,0,311.0620984,0.377134204,-48.09373538,NLOS
32,463863.0135,54,2,-4126941.195,43,42,43,0.213,18398.41739,-2.30E-04,1.09E-11,0,197.1256155,-0.091932938,-5.360871349,NLOS
3,463863.0135,54,2,-3999902.368,40,39,39,0.205,17950.48708,1.94E-04,2.19E-11,0,250.6834037,-0.114028044,45.89906074,NLOS
4,463863.0135,52,2,-4059907.078,47,46,47,0.259,18693.86286,-6.77E-06,9.77E-13,0,492.5787048,-0.0463087,-29.33231879,LOS
8,463863.0135,50,2,-4053171.376,34,33,34,0.284,18043.81306,1.72E-05,4.81E-12,0,158.3592965,0.292923547,411.4937091,NLOS
9,463863.0135,17,0,-4081439.451,19,18,19,0.021,17681.13857,-7.84E-05,-1.18E-11,0,499.6139492,2.375337902,23.97041276,NLOS
74,463863.0135,40,0,-4046925.088,42,41,42,-0.059,18673.50247,3.67E-05,1.82E-12,0,472.2035139,-0.11725663,27.26314535,NLOS
11,463863.0135,49,2,-4224574.685,49,48,49,0.254,18687.5409,-5.56E-04,-1.94E-12,0,486.2580944,-0.058729652,-19.43523244,NLOS
17,463863.0135,14,0,-4104274.256,23,22,23,-0.629,18131.14141,-1.54E-04,-1.03E-12,0,10.14067432,64.51908265,112.0011574,NLOS
23,463863.0135,48,2,-4084151.485,36,35,36,0.236,17890.94558,-8.68E-05,6.39E-13,0,310.2580359,-0.063658074,209.6632184,NLOS
31,463863.0135,36,2,-3960750.824,38,37,39,0.299,18512.45009,3.24E-04,-9.45E-13,0,311.0447585,-0.017339878,-48.19069019,NLOS
32,463864.0136,54,2,-4145142.4,43,42,43,-0.075,18398.34272,-2.30E-04,1.09E-11,0,197.0604228,-0.065192681,-5.45197716,NLOS
3,463864.0136,54,2,-4018103.649,40,39,40,-0.076,17950.41074,1.94E-04,2.19E-11,0,250.8037824,-0.120378714,45.88649878,NLOS
4,463864.0136,52,2,-4078108.275,47,46,47,-0.031,18693.83142,-6.77E-06,9.77E-13,0,492.5506034,-0.028101403,-29.43415314,LOS
9,463864.0136,17,0,-4099666.747,19,18,19,0.346,17681.48416,-7.84E-05,-1.18E-11,0,493.9404491,5.673500068,49.9640279,NLOS
74,463864.0136,40,0,-4065127.09,42,41,42,0.133,18673.33545,3.67E-05,1.82E-12,0,472.036493,-0.167020883,27.96624178,NLOS
11,463864.0136,49,2,-4242775.883,49,48,49,-0.029,18687.51094,-5.56E-04,-1.94E-12,0,486.2238674,-0.034227032,-19.53702032,NLOS
17,463864.0136,14,0,-4122497.53,23,22,23,0.639,18131.77984,-1.54E-04,-1.03E-12,0,47.0666733,-57.20734762,133.9752971,NLOS
23,463864.0136,48,2,-4102352.513,36,35,36,-0.052,17890.89279,-8.68E-05,6.39E-13,0,310.5837936,-0.325757675,209.392389,NLOS
31,463864.0136,36,2,-3978951.901,38,37,39,0.004,18512.45405,3.24E-04,-9.45E-13,0,311.0323645,-0.012393966,-48.41361095,NLOS
32,463865.0137,54,2,-4163343.636,43,42,43,0.051,18398.39343,-2.30E-04,1.09E-11,0,197.7259525,0.665529694,-4.912284665,NLOS
3,463865.0137,54,2,-4036304.908,40,39,40,0.053,17950.4645,1.94E-04,2.19E-11,0,250.1939239,0.609858505,46.45285875,NLOS
4,463865.0137,52,2,-4096309.469,47,46,47,0.096,18693.92633,-6.77E-06,9.77E-13,0,493.2285667,0.677963279,-28.93980623,LOS
8,463865.0137,50,2,-4089572.063,33,33,34,0.119,18043.93263,1.72E-05,4.81E-12,0,157.5602334,0.602522492,410.1835603,NLOS
9,463865.0137,17,0,-4117890.558,20,19,19,-0.59,17680.89513,-7.84E-05,-1.18E-11,0,496.7841311,-2.84368192,73.07156709,NLOS
74,463865.0137,40,0,-4083329.999,42,41,42,0.178,18674.36112,3.67E-05,1.82E-12,0,473.6617487,1.625255655,30.1751992,NLOS
11,463865.0137,49,2,-4260977.086,49,48,49,0.09,18687.59988,-5.56E-04,-1.94E-12,0,486.9060686,0.682201274,-19.03501571,NLOS
17,463865.0137,14,0,-4140677.533,23,22,23,0.408,18132.18767,-1.54E-04,-1.03E-12,0,89.63388112,-42.56720782,113.2786469,NLOS
23,463865.0137,48,2,-4120553.24,35,35,36,0.087,17890.98043,-8.68E-05,6.39E-13,0,310.2247362,0.359057363,209.4192564,NLOS
31,463865.0137,36,2,-3997152.959,38,37,38,0.107,18512.56037,3.24E-04,-9.45E-13,0,311.7267519,0.694387347,-48.05570271,NLOS
32,463866.0137,54,2,-4181544.797,43,42,43,-0.043,18398.35901,-2.30E-04,1.09E-11,0,197.0858227,-0.640129883,-5.047441196,NLOS
3,463866.0137,54,2,-4054506.073,40,39,40,-0.047,17950.42582,1.94E-04,2.19E-11,0,250.8581989,-0.664274942,46.3239852,NLOS
4,463866.0137,52,2,-4114510.589,47,46,47,0.008,18693.94347,-6.77E-06,9.77E-13,0,492.6368303,-0.59173638,-29.11893145,LOS
8,463866.0137,50,2,-4107772.415,33,32,34,0.029,18043.97161,1.72E-05,4.81E-12,0,157.9883474,-0.428113982,409.2383253,NLOS
9,463866.0137,17,0,-4136087.203,19,18,20,0.078,17680.98156,-7.84E-05,-1.18E-11,0,524.5076741,-27.72354309,68.41313377,NLOS
74,463866.0137,40,0,-4101533.545,42,41,42,0.082,18675.11844,3.67E-05,1.82E-12,0,473.8194839,0.157735214,32.42255166,NLOS
11,463866.0137,49,2,-4279178.23,49,48,49,0.008,18687.61858,-5.56E-04,-1.94E-12,0,486.3270414,-0.579027243,-19.1903956,NLOS
17,463866.0137,14,0,-4158862.717,23,22,23,-0.055,18132.1433,-1.54E-04,-1.03E-12,0,84.94993151,4.683949608,97.16236074,NLOS
23,463866.0137,48,2,-4138753.751,35,30,36,-0.029,17890.95917,-8.68E-05,6.39E-13,0,310.9782573,-0.753521111,208.6312245,NLOS
31,463866.0137,36,2,-4015353.941,38,37,38,0.051,18512.61988,3.24E-04,-9.45E-13,0,311.1641861,-0.56256574,-48.37388583,NLOS
32,463867.0138,54,2,-4199745.756,43,42,43,-0.17,18398.18147,-2.30E-04,1.09E-11,0,197.2175487,0.13172609,-5.085614026,NLOS
3,463867.0138,54,2,-4072707.037,40,39,40,-0.174,17950.24345,1.94E-04,2.19E-11,0,250.7272152,0.130983703,46.29515993,NLOS
4,463867.0138,52,2,-4132711.495,47,46,47,-0.127,18693.80826,-6.77E-06,9.77E-13,0,492.8040121,0.167181768,-29.21265305,LOS
8,463867.0138,50,2,-4125972.616,33,32,33,-0.088,18043.8734,1.72E-05,4.81E-12,0,157.7319454,0.256402064,408.4406254,NLOS
9,463867.0138,17,0,-4154275.141,19,18,20,0.098,17681.07009,-7.84E-05,-1.18E-11,0,532.8723445,-8.364670325,55.34765888,NLOS
74,463867.0138,40,0,-4119735.112,42,41,42,-0.41,18673.25879,3.67E-05,1.82E-12,0,472.2596267,-1.559857246,32.99067632,NLOS
11,463867.0138,49,2,-4297379.142,49,48,49,-0.131,18687.47714,-5.56E-04,-1.94E-12,0,486.4718299,0.144788481,-19.2793803,NLOS
17,463867.0138,14,0,-4177065.041,30,23,23,-0.062,18132.07163,-1.54E-04,-1.03E-12,0,67.4061298,17.54380171,98.48629938,NLOS
23,463867.0138,48,2,-4156954.104,30,29,35,-0.111,17890.83936,-8.68E-05,6.39E-13,0,310.7755985,0.202658799,207.9845115,NLOS
31,463867.0138,36,2,-4033554.737,38,37,38,-0.094,18512.51776,3.24E-04,-9.45E-13,0,311.392146,0.227959879,-48.57765803,NLOS
32,463868.0138,54,2,-4217946.918,44,43,43,0.207,18398.38773,-2.30E-04,1.09E-11,0,197.4559525,0.238403738,-4.920113385,NLOS
3,463868.0138,54,2,-4090908.209,40,39,40,0.196,17950.43951,1.94E-04,2.19E-11,0,250.4882264,0.238988727,46.47436612,NLOS
4,463868.0138,52,2,-4150912.582,47,47,47,0.26,18694.06799,-6.77E-06,9.77E-13,0,493.0670908,0.263078701,-29.1250281,LOS
8,463868.0138,50,2,-4144173.031,33,32,33,0.28,18044.1529,1.72E-05,4.81E-12,0,157.4089681,0.322977219,407.8570183,NLOS
9,463868.0138,17,0,-4172424.348,18,17,19,-0.012,17601.09135,-7.84E-05,-1.18E-11,0,571.5597948,-38.68745034,3.552327361,NLOS
74,463868.0138,40,0,-4137936.384,42,41,42,0.642,18673.08308,3.67E-05,1.82E-12,0,472.0839149,-0.175711807,33.26377283,NLOS
11,463868.0138,49,2,-4315580.22,49,48,49,0.248,18687.72572,-5.56E-04,-1.94E-12,0,486.717254,0.245424081,-19.20128294,NLOS
17,463868.0138,14,0,-4195282.671,29,28,30,0.379,18132.4495,-1.54E-04,-1.03E-12,0,51.9959676,15.4101622,115.1168197,NLOS
23,463868.0138,48,2,-4175154.659,30,30,35,0.197,17891.03578,-8.68E-05,6.39E-13,0,310.5113603,0.264238231,207.5406795,NLOS
31,463868.0138,36,2,-4051755.69,38,37,38,0.286,18512.80187,3.24E-04,-9.45E-13,0,311.6626935,0.270547464,-48.62439919,NLOS
32,463869.0139,54,2,-4236148.241,44,43,44,0.194,18398.58146,-2.30E-04,1.09E-11,0,197.6521043,0.196151778,-4.593190622,NLOS
3,463869.0139,54,2,-4109109.581,40,39,40,0.193,17950.63191,1.94E-04,2.19E-11,0,250.2575455,0.230680879,46.85328874,NLOS
4,463869.0139,52,2,-4169113.834,47,47,47,0.246,18694.31396,-6.77E-06,9.77E-13,0,493.3141702,0.24707941,-28.8720387,LOS
8,463869.0139,50,2,-4162373.731,33,32,33,0.277,18044.43128,1.72E-05,4.81E-12,0,157.0138894,0.395078719,407.5595974,NLOS
9,463869.0139,17,0,-4190594.13,17,16,19,-0.031,17678.60181,-7.84E-05,-1.18E-11,0,550.9437946,20.61600023,-27.66941484,NLOS
74,463869.0139,40,0,-4156136.371,42,41,42,-0.008,18671.91708,3.67E-05,1.82E-12,0,470.9179171,-1.165997714,32.25158196,NLOS
11,463869.0139,49,2,-4333781.472,49,48,49,0.242,18687.96859,-5.56E-04,-1.94E-12,0,486.9692244,0.251970425,-18.94953439,NLOS
17,463869.0139,14,2,-4213489.451,29,28,30,0.289,18132.73845,-1.54E-04,-1.03E-12,0,62.74338732,-10.74741972,120.8963402,NLOS
23,463869.0139,48,2,-4193355.29,31,30,30,0.246,17891.28245,-8.68E-05,6.39E-13,0,310.3756251,0.135735247,207.1712262,NLOS
31,463869.0139,36,2,-4069956.788,38,37,38,0.267,18513.07025,3.24E-04,-9.45E-13,0,311.9206739,0.257980432,-48.526662,NLOS
32,463870.014,54,2,-4254349.525,44,43,44,-0.01,18398.58135,-2.30E-04,1.09E-11,0,197.3479243,-0.304179918,-4.60516493,NLOS
3,463870.014,54,2,-4127310.935,40,40,40,-0.02,17950.62213,1.94E-04,2.19E-11,0,250.5446362,-0.287090659,46.91413398,NLOS
4,463870.014,52,2,-4187315.047,48,47,47,0.029,18694.35219,-6.77E-06,9.77E-13,0,493.0566975,-0.25747272,-28.95819004,LOS
8,463870.014,50,2,-4180574.44,33,32,33,0.058,18044.49889,1.72E-05,4.81E-12,0,157.1973905,-0.183501128,406.9697652,NLOS
9,463870.014,17,0,-4208784.85,17,16,18,0.115,17695.96725,-7.84E-05,-1.18E-11,0,530.2627755,20.68101912,-38.25258477,NLOS
74,463870.014,40,0,-4174335.51,42,41,42,0.125,18671.18796,3.67E-05,1.82E-12,0,469.8890005,-1.028916612,30.09123993,NLOS
11,463870.014,49,2,-4351982.707,49,48,49,0.033,18688.00992,-5.56E-04,-1.94E-12,0,486.7302748,-0.238949623,-19.01500249,NLOS
17,463870.014,14,2,-4231699.913,29,28,29,0.062,18132.80985,-1.54E-04,-1.03E-12,0,59.25718667,3.486200649,130.0584775,NLOS
23,463870.014,48,2,-4211555.735,31,31,31,0.008,17891.29928,-8.68E-05,6.39E-13,0,310.798879,-0.423253942,206.3171447,NLOS
31,463870.014,36,2,-4088157.872,38,37,38,0.078,18513.15731,3.24E-04,-9.45E-13,0,311.7205722,-0.200101722,-48.74249546,NLOS
32,463871.014,54,2,-4272550.708,44,43,44,-0.055,18398.51578,-2.30E-04,1.09E-11,0,197.28105,-0.066874344,-4.718754545,NLOS
3,463871.014,54,2,-4145512.165,40,40,40,-0.052,17950.55878,1.94E-04,2.19E-11,0,250.63791,-0.093273774,46.85074256,NLOS
4,463871.014,52,2,-4205516.171,48,47,48,-0.01,18694.33426,-6.77E-06,9.77E-13,0,493.0493546,-0.007342841,-29.13339602,LOS
8,463871.014,50,2,-4198774.947,33,32,33,0.008,18044.49723,1.72E-05,4.81E-12,0,157.288988,-0.091597453,406.1794366,NLOS
9,463871.014,17,0,-4226990.754,16,15,17,0.155,17686.64785,-7.84E-05,-1.18E-11,0,515.0357388,15.22703666,-33.65110518,NLOS
74,463871.014,40,0,-4192534.448,42,41,42,0.471,18671.10627,3.67E-05,1.82E-12,0,469.8073175,-0.081683062,27.72994861,NLOS
11,463871.014,49,2,-4370183.86,49,48,49,-0.012,18687.98927,-5.56E-04,-1.94E-12,0,486.7276573,-0.002617478,-19.16139251,NLOS
23,463871.014,48,2,-4229756.008,32,31,31,-0.021,17891.26841,-8.68E-05,6.39E-13,0,310.9094666,-0.110587571,205.2911404,NLOS
31,463871.014,36,2,-4106358.9,38,38,38,0.018,18513.16625,3.24E-04,-9.45E-13,0,311.7785706,0.057998396,-49.01382372,NLOS
32,463872.0141,54,2,-4290751.907,44,43,44,0.069,18398.58407,-2.30E-04,1.09E-11,0,197.6316676,0.350617625,-4.516455095,NLOS
3,463872.0141,54,2,-4163713.382,40,39,40,0.062,17950.62228,1.94E-04,2.19E-11,0,250.3192118,0.318698149,47.07506428,NLOS
4,463872.0141,52,2,-4223717.333,48,47,48,0.121,18694.45405,-6.77E-06,9.77E-13,0,493.4682004,0.418845784,-28.97142135,LOS
8,463872.0141,50,2,-4216975.553,32,32,33,0.147,18044.6441,1.72E-05,4.81E-12,0,156.7828601,0.506127875,405.7863195,NLOS
9,463872.0141,17,0,-4245225.559,16,15,17,0.224,17706.45664,-7.84E-05,-1.18E-11,0,485.7936003,29.24213847,0.150090121,NLOS
74,463872.0141,40,0,-4210735.606,42,41,42,-0.447,18673.44606,3.67E-05,1.82E-12,0,472.4468919,2.639574464,27.88902039,NLOS
11,463872.0141,49,2,-4388385.058,49,49,49,0.112,18688.10138,-5.56E-04,-1.94E-12,0,487.1492207,0.421563398,-18.96447166,NLOS
17,463872.0141,14,2,-4268120.086,29,28,29,0.125,18132.92622,-1.54E-04,-1.03E-12,0,58.04254517,2.569030024,147.9322767,NLOS
23,463872.0141,48,2,-4247956.082,32,31,32,0.091,17891.36104,-8.68E-05,6.39E-13,0,310.7472857,0.162180874,204.3659642,NLOS
31,463872.0141,36,2,-4124560.02,39,38,38,0.154,18513.31961,3.24E-04,-9.45E-13,0,312.2826378,0.504067224,-48.89454497,NLOS
32,463873.0141,54,2,-4308953.042,44,44,44,-0.037,18398.54777,-2.30E-04,1.09E-11,0,197.30301,-0.328657646,-4.677541353,NLOS
3,463873.0141,54,2,-4181914.452,40,39,40,-0.043,17950.57999,1.94E-04,2.19E-11,0,250.7359888,-0.416776981,46.85161699,NLOS
4,463873.0141,52,2,-4241918.423,48,47,48,0.01,18694.46455,-6.77E-06,9.77E-13,0,493.179096,-0.289104413,-29.18019928,LOS
8,463873.0141,50,2,-4235176.147,32,32,33,0.045,18044.68869,1.72E-05,4.81E-12,0,156.9843543,-0.201494142,405.0827838,NLOS
9,463873.0141,17,0,-4263443.154,18,17,16,0.027,17670.07132,-7.84E-05,-1.18E-11,0,503.2601815,-17.46658121,16.44227722,NLOS
74,463873.0141,40,0,-4228935.169,41,40,42,0.242,18671.97033,3.67E-05,1.82E-12,0,470.6713743,-1.775517683,26.15338957,NLOS
11,463873.0141,49,2,-4406586.195,50,49,49,0.008,18688.10929,-5.56E-04,-1.94E-12,0,486.8679272,-0.281293452,-19.12707422,NLOS
17,463873.0141,14,2,-4286329.649,29,28,29,0.057,18132.98266,-1.54E-04,-1.03E-12,0,59.84587845,-1.803333282,156.1949906,NLOS
23,463873.0141,48,2,-4266155.804,32,31,32,-0.017,17891.34261,-8.68E-05,6.39E-13,0,311.3382897,-0.591003984,202.7884322,NLOS
31,463873.0141,36,2,-4142761.113,39,38,39,0.041,18513.36242,3.24E-04,-9.45E-13,0,312.070621,-0.212016869,-49.10072913,NLOS
32,463874.0142,54,2,-4327154.316,45,44,44,0.179,18398.73671,-2.30E-04,1.09E-11,0,197.4770824,0.174072415,-4.699270811,NLOS
3,463874.0142,54,2,-4200115.654,40,39,40,0.19,17950.77819,1.94E-04,2.19E-11,0,250.5717951,0.164193723,46.76134927,NLOS
4,463874.0142,52,2,-4260119.657,48,47,48,0.225,18694.69771,-6.77E-06,9.77E-13,0,493.4044436,0.225347541,-29.24523108,LOS
8,463874.0142,50,2,-4253376.947,32,32,32,0.248,18044.94605,1.72E-05,4.81E-12,0,156.6697687,0.314585544,404.5848919,NLOS
9,463874.0142,17,0,-4281620.172,18,17,18,0.188,17655.6052,-7.84E-05,-1.18E-11,0,543.7950053,-40.53482375,-7.842822015,NLOS
74,463874.0142,40,0,-4247135.875,41,40,42,0.223,18673.23236,3.67E-05,1.82E-12,0,471.9334056,1.262031309,25.56066014,NLOS
11,463874.0142,49,2,-4424787.494,50,49,50,0.22,18688.33914,-5.56E-04,-1.94E-12,0,487.1076288,0.239701591,-19.12815317,NLOS
17,463874.0142,14,2,-4304540.687,29,28,29,0.224,18133.21774,-1.54E-04,-1.03E-12,0,58.26655747,1.579320975,165.9334439,NLOS
23,463874.0142,48,2,-4284355.535,32,31,32,0.215,17891.56761,-8.68E-05,6.39E-13,0,311.2682689,0.070020795,201.2195515,NLOS
31,463874.0142,36,2,-4160962.428,40,39,39,0.254,18513.62458,3.24E-04,-9.45E-13,0,312.4050723,0.334451381,-49.08587493,NLOS
32,463875.0143,54,2,-4345355.422,45,44,45,-0.111,18398.61564,-2.30E-04,1.09E-11,0,197.6433611,0.166278709,-4.589460742,NLOS
3,463875.0143,54,2,-4218316.679,40,39,40,-0.125,17950.64276,1.94E-04,2.19E-11,0,250.4191484,0.15264665,46.79273754,NLOS
4,463875.0143,52,2,-4278320.74,48,47,48,-0.067,18694.62324,-6.77E-06,9.77E-13,0,493.6347858,0.230342273,-29.16156516,LOS
8,463875.0143,50,2,-4271577.536,32,32,32,-0.039,18044.89765,1.72E-05,4.81E-12,0,156.4720801,0.197688594,404.1757577,NLOS
9,463875.0143,17,0,-4299874.482,24,15,18,0.67,17756.72469,-7.84E-05,-1.18E-11,0,466.1610258,77.63397954,45.46365478,NLOS
74,463875.0143,40,0,-4265338.369,41,40,41,-0.137,18675.13853,3.67E-05,1.82E-12,0,474.1393606,2.205955081,27.05472478,NLOS
11,463875.0143,49,2,-4442988.633,50,49,50,-0.064,18688.2648,-5.56E-04,-1.94E-12,0,487.3254602,0.217831399,-18.98961544,NLOS
17,463875.0143,14,0,-4322793.343,28,27,29,-0.066,18133.14168,-1.54E-04,-1.03E-12,0,16.24597881,42.02057866,217.588903,NLOS
23,463875.0143,48,2,-4302554.78,32,31,32,-0.106,17891.45334,-8.68E-05,6.39E-13,0,311.3921407,-0.123871837,199.4654684,NLOS
31,463875.0143,36,2,-4179163.663,41,40,40,-0.031,18513.58497,3.24E-04,-9.45E-13,0,312.7382848,0.333212476,-48.85124514,NLOS
32,463876.0143,54,2,-4363556.354,45,44,45,-0.145,18398.47087,-2.30E-04,1.09E-11,0,197.5032333,-0.140127789,-4.654505353,NLOS
3,463876.0143,54,2,-4236517.555,40,39,40,-0.149,17950.49465,1.94E-04,2.19E-11,0,250.5365898,-0.117441379,46.67567187,NLOS
4,463876.0143,52,2,-4296521.662,48,47,48,-0.097,18694.52405,-6.77E-06,9.77E-13,0,493.5549235,-0.079862285,-29.23935973,LOS
8,463876.0143,50,2,-4289777.924,32,31,32,-0.071,18044.82677,1.72E-05,4.81E-12,0,156.5648864,-0.09280628,403.5648691,NLOS
9,463876.0143,17,0,-4318094.713,23,22,24,-1.199,17681.20745,-7.84E-05,-1.18E-11,0,500.1966928,-34.03566701,64.69202595,NLOS
74,463876.0143,40,0,-4283540.323,41,40,41,0.027,18674.71904,3.67E-05,1.82E-12,0,473.7198734,-0.419487245,28.01019575,NLOS
11,463876.0143,49,2,-4461189.592,50,49,50,-0.106,18688.16015,-5.56E-04,-1.94E-12,0,487.2241589,-0.101301316,-19.03054216,NLOS
23,463876.0143,48,2,-4320753.71,32,32,32,-0.107,17891.34519,-8.68E-05,6.39E-13,0,311.6467138,-0.25457304,197.3954643,NLOS
31,463876.0143,36,2,-4197364.77,41,40,41,-0.065,18513.51893,3.24E-04,-9.45E-13,0,312.7246443,-0.013640512,-48.74365997,NLOS
32,463877.0144,54,2,-4381757.297,45,44,45,0.043,18398.51479,-2.30E-04,1.09E-11,0,197.5497499,0.046516586,-4.707759913,NLOS
3,463877.0144,54,2,-4254718.49,40,39,40,0.043,17950.53807,1.94E-04,2.19E-11,0,250.4463405,0.090249319,46.61783613,NLOS
4,463877.0144,52,2,-4314722.6,48,47,48,0.093,18694.61816,-6.77E-06,9.77E-13,0,493.652564,0.097640458,-29.30109539,LOS
8,463877.0144,50,2,-4307978.316,32,31,32,0.123,18044.94926,1.72E-05,4.81E-12,0,156.4513105,0.113575861,402.9586005,NLOS
9,463877.0144,17,0,-4336302.705,24,23,24,0.361,17681.56873,-7.84E-05,-1.18E-11,0,512.3940499,-12.1973571,71.6805976,NLOS
74,463877.0144,40,0,-4301740.913,41,40,41,0.451,18673.47286,3.67E-05,1.82E-12,0,472.4736997,-1.246173684,27.60041278,NLOS
11,463877.0144,49,2,-4479390.565,50,49,50,0.092,18688.25116,-5.56E-04,-1.94E-12,0,487.3151602,0.091001328,-19.05860844,NLOS
23,463877.0144,48,2,-4338952.044,32,32,32,0.07,17891.41621,-8.68E-05,6.39E-13,0,312.1807395,-0.53402577,194.7300879,NLOS
31,463877.0144,36,2,-4215565.939,42,41,41,0.123,18513.64322,3.24E-04,-9.45E-13,0,312.8989228,0.174278487,-48.57518648,NLOS
32,463878.0144,54,2,-4399958.463,45,44,45,0.248,18398.77235,-2.30E-04,1.09E-11,0,197.8073161,0.257566225,-4.538162045,NLOS
3,463878.0144,54,2,-4272919.662,40,39,40,0.244,17950.79089,1.94E-04,2.19E-11,0,250.1788496,0.267490923,46.79644948,NLOS
4,463878.0144,52,2,-4332923.759,48,47,48,0.295,18694.92279,-6.77E-06,9.77E-13,0,493.9560766,0.30351257,-29.14085254,LOS
8,463878.0144,50,2,-4326178.889,32,31,32,0.325,18045.28333,1.72E-05,4.81E-12,0,156.1612805,0.290030062,402.5333885,NLOS
9,463878.0144,17,0,-4354502.474,24,23,24,0.564,17682.14192,-7.84E-05,-1.18E-11,0,520.5738572,-8.179807376,70.44688325,NLOS
74,463878.0144,40,0,-4319942.708,41,40,41,0.237,18674.79814,3.67E-05,1.82E-12,0,473.7989792,1.325279482,28.39688475,NLOS
11,463878.0144,49,2,-4497591.761,50,49,50,0.293,18688.55278,-5.56E-04,-1.94E-12,0,487.6178967,0.302736484,-18.86202642,NLOS
23,463878.0144,48,2,-4357150.014,32,31,32,0.273,17891.69811,-8.68E-05,6.39E-13,0,312.4830601,-0.302320573,191.7010263,NLOS
31,463878.0144,36,2,-4233767.352,42,41,42,0.332,18513.98385,3.24E-04,-9.45E-13,0,313.2570113,0.358088475,-48.16198116,NLOS
32,463879.0145,54,2,-4418159.707,45,44,45,0.121,18398.88315,-2.30E-04,1.09E-11,0,197.919788,0.112471882,-4.29082964,NLOS
3,463879.0145,54,2,-4291120.903,40,39,40,0.112,17950.89346,1.94E-04,2.19E-11,0,250.0781322,0.100717362,47.04476186,NLOS
4,463879.0145,52,2,-4351124.963,48,47,48,0.16,18695.07463,-6.77E-06,9.77E-13,0,494.0813477,0.125271112,-28.93691577,LOS
8,463879.0145,50,2,-4344379.53,32,31,32,0.173,18045.44827,1.72E-05,4.81E-12,0,155.9844504,0.176830132,402.1760442,NLOS
