 Elevation, Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
77.000000,2.000000,-1705622.453927,36.000000,35.000000,36.000000,40.000000,19.000000,0.344000,18107.017360,-0.000009,0.000000,0.000000,84.847383,0.095085,9.482431,NLOS
56.000000,2.000000,-15355410.733581,34.000000,33.000000,33.000000,46.000000,0.000000,0.182000,18613.303981,-0.000556,0.000000,0.000000,413.853247,-2.014627,2.317007,NLOS
40.000000,2.000000,-5499294.270380,38.000000,37.000000,39.000000,41.000000,0.000000,-0.069000,18337.225555,0.000324,0.000000,0.000000,140.922965,-0.076934,-25.929499,NLOS
52.000000,0.000000,-2659930.538149,53.000000,52.000000,53.000000,53.000000,36.000000,-0.027000,18647.116045,-0.000556,0.000000,0.000000,447.047169,2.823538,-19.762364,LOS
35.000000,0.000000,-11343077.780403,19.000000,18.000000,19.000000,19.000000,4.000000,0.737000,17665.009586,-0.000471,0.000000,0.000000,540.487283,-47.615669,146.067376,NLOS
8.000000,0.000000,-405662.194210,44.000000,43.000000,44.000000,45.000000,43.000000,-0.328000,17610.333611,-0.000078,0.000000,0.000000,582.518915,-1.588516,91.073215,LOS
12.000000,2.000000,-16450114.193227,44.000000,43.000000,44.000000,47.000000,0.000000,0.019000,17648.847223,-0.000078,0.000000,0.000000,553.707004,5.285345,82.916972,LOS
42.000000,2.000000,-14632321.335563,43.000000,42.000000,42.000000,54.000000,0.000000,0.090000,17836.161333,-0.000087,0.000000,0.000000,366.253660,0.101882,71.991430,LOS
52.000000,0.000000,-4309439.443982,43.000000,42.000000,43.000000,45.000000,37.000000,0.055000,17874.306650,0.000194,0.000000,0.000000,260.085020,2.559165,29.224328,LOS
26.000000,0.000000,-13042477.996374,16.000000,15.000000,16.000000,35.000000,0.000000,-0.226000,18381.556407,-0.000006,0.000000,0.000000,176.060355,18.367240,-19.395214,NLOS
45.000000,0.000000,-15742133.477172,40.000000,39.000000,40.000000,57.000000,0.000000,0.174000,18565.197737,0.000037,0.000000,0.000000,362.100025,-1.831885,114.648275,LOS
50.000000,2.000000,-13164638.389831,40.000000,39.000000,41.000000,44.000000,0.000000,-0.074000,17926.992438,0.000194,0.000000,0.000000,279.041116,0.203512,38.994529,NLOS
34.000000,0.000000,-10159503.206018,5.000000,4.000000,0.000000,5.000000,4.000000,0.000000,0.000000,-0.000471,0.000000,0.000000,21315394.080030,21315394.080030,-8.853652,NLOS
14.000000,0.000000,-1788959.205950,30.000000,29.000000,30.000000,35.000000,25.000000,0.047000,17659.565072,-0.000078,0.000000,0.000000,541.642378,0.130501,119.627061,NLOS
43.000000,0.000000,-1135528.645208,42.000000,41.000000,42.000000,43.000000,41.000000,0.305000,18602.245564,0.000037,0.000000,0.000000,400.347022,-0.252494,46.688767,NLOS
44.000000,0.000000,-862574.381943,42.000000,41.000000,42.000000,43.000000,41.000000,0.215000,18575.483205,0.000037,0.000000,0.000000,398.167644,-0.305771,57.347635,NLOS
42.000000,2.000000,-12265615.865040,48.000000,47.000000,47.000000,54.000000,0.000000,-0.039000,17830.806115,-0.000087,0.000000,0.000000,376.212563,-1.781535,58.571666,LOS
58.000000,2.000000,-16337521.027844,40.000000,39.000000,40.000000,43.000000,0.000000,0.250000,18623.101917,-0.000007,0.000000,0.000000,420.606014,0.236160,-24.463023,NLOS
38.000000,0.000000,-812973.039346,23.000000,22.000000,0.000000,34.000000,0.000000,1.041000,18448.339323,0.000324,0.000000,8.128832,97305.279579,-22775070.760653,142.808518,NLOS
77.000000,2.000000,-1632849.606704,36.000000,35.000000,36.000000,40.000000,19.000000,-0.035000,18106.429611,-0.000009,0.000000,0.000000,85.721856,-0.023284,7.056190,NLOS
40.000000,2.000000,-5804501.477644,35.000000,34.000000,35.000000,50.000000,26.000000,-0.026000,17798.362170,-0.000087,0.000000,0.000000,397.241916,0.564493,82.272873,LOS
55.000000,0.000000,-1743327.152689,21.000000,20.000000,21.000000,39.000000,13.000000,1.156000,18379.877375,-0.000230,0.000000,0.000000,162.136043,-25.491302,-42.603883,NLOS
53.000000,0.000000,-1022023.927368,47.000000,46.000000,47.000000,47.000000,36.000000,-0.131000,18640.190173,-0.000556,0.000000,0.000000,439.158529,0.460489,-11.415721,LOS
42.000000,2.000000,-11209707.440805,53.000000,53.000000,53.000000,54.000000,0.000000,0.061000,17827.185576,-0.000087,0.000000,0.000000,378.340576,-0.016896,78.833373,LOS
8.000000,0.000000,-1206043.161257,44.000000,43.000000,44.000000,45.000000,42.000000,0.197000,17609.734660,-0.000078,0.000000,0.000000,582.627546,-1.467836,91.077635,LOS
42.000000,0.000000,-4229214.624524,43.000000,42.000000,43.000000,43.000000,31.000000,0.068000,18618.243152,0.000037,0.000000,0.000000,424.139213,-1.729374,49.373224,NLOS
76.000000,0.000000,-184791.488434,31.000000,30.000000,30.000000,37.000000,19.000000,1.041000,18099.007347,-0.000009,0.000000,0.000000,101.449444,-0.165250,64.306579,NLOS
56.000000,0.000000,-820941.164755,48.000000,47.000000,48.000000,49.000000,47.000000,0.023000,18645.448247,-0.000007,0.000000,0.000000,444.136686,-0.153089,-34.374790,LOS
56.000000,2.000000,-13098075.524205,40.000000,39.000000,39.000000,46.000000,0.000000,-0.168000,18603.378822,-0.000556,0.000000,0.000000,396.292079,-0.034366,35.762195,NLOS
11.000000,0.000000,-10442546.872681,47.000000,46.000000,46.000000,47.000000,0.000000,-0.086000,17641.129612,-0.000078,0.000000,0.000000,566.192555,-5.851478,97.995811,LOS
49.000000,2.000000,-10979944.678462,43.000000,43.000000,43.000000,43.000000,0.000000,0.082000,17924.287329,0.000194,0.000000,0.000000,280.032260,-3.154435,38.561989,NLOS
39.000000,2.000000,-13762712.234806,35.000000,34.000000,35.000000,37.000000,0.000000,0.127000,18402.943870,0.000324,0.000000,0.000000,198.328413,0.000530,-23.014574,NLOS
53.000000,0.000000,-1567978.631853,49.000000,48.000000,49.000000,49.000000,36.000000,-0.046000,18642.528995,-0.000556,0.000000,0.000000,441.193483,0.217242,-18.670471,LOS
44.000000,2.000000,-5246103.348936,39.000000,38.000000,40.000000,49.000000,37.000000,0.193000,17892.533488,0.000017,0.000000,0.000000,302.501479,0.204853,542.796648,NLOS
44.000000,2.000000,-4991393.627891,41.000000,40.000000,41.000000,49.000000,37.000000,0.450000,17888.971322,0.000017,0.000000,0.000000,303.381502,0.437837,543.925964,NLOS
13.000000,0.000000,-3455796.801703,31.000000,30.000000,31.000000,37.000000,25.000000,-0.076000,17405.622066,0.000128,0.000000,0.000000,792.977941,-0.676682,63.242102,LOS
45.000000,0.000000,-15905944.380084,43.000000,42.000000,42.000000,57.000000,0.000000,0.119000,18561.139782,0.000037,0.000000,0.000000,358.042070,0.969078,97.371986,LOS
48.000000,0.000000,-4420979.918569,30.000000,29.000000,30.000000,46.000000,10.000000,0.043000,18469.999723,0.000037,0.000000,0.000000,274.696615,0.881035,2.221225,LOS
10.000000,2.000000,-5947519.786656,30.000000,29.000000,36.000000,47.000000,29.000000,-0.090000,17620.788895,-0.000078,0.000000,0.000000,574.469159,-2.951559,70.256108,LOS
41.000000,2.000000,-9825972.247579,50.000000,49.000000,50.000000,50.000000,36.000000,0.145000,17824.840053,-0.000087,0.000000,0.000000,381.509166,1.062863,54.304644,LOS
12.000000,0.000000,-2564109.623661,26.000000,25.000000,26.000000,37.000000,25.000000,-0.442000,17404.473402,0.000128,0.000000,0.000000,796.524945,-1.576363,67.292227,LOS
39.000000,2.000000,-13526034.941837,37.000000,36.000000,37.000000,37.000000,0.000000,0.025000,18401.525816,0.000324,0.000000,0.000000,194.167871,0.729884,-25.848646,NLOS
27.000000,0.000000,-5288982.354795,25.000000,24.000000,25.000000,30.000000,0.000000,0.457000,18300.641559,-0.000006,0.000000,0.000000,105.338450,3.516786,-25.198582,NLOS
56.000000,0.000000,-462537.723417,49.000000,48.000000,49.000000,49.000000,48.000000,0.410000,18641.516166,-0.000007,0.000000,0.000000,444.048741,3.047061,843.103581,LOS
12.000000,0.000000,-2072738.659617,27.000000,26.000000,27.000000,37.000000,25.000000,-0.386000,17403.319592,0.000128,0.000000,0.000000,797.378963,-1.112807,39.341664,LOS
22.000000,0.000000,-1329785.548696,27.000000,26.000000,27.000000,36.000000,23.000000,-0.180000,18567.385260,0.000117,0.000000,0.000000,366.086303,4.017819,15.550083,NLOS
10.000000,2.000000,-5820169.548820,37.000000,36.000000,37.000000,47.000000,36.000000,0.318000,17620.726261,-0.000078,0.000000,0.000000,574.313822,0.286106,86.868676,LOS
43.000000,2.000000,-15870138.459411,45.000000,44.000000,45.000000,55.000000,0.000000,-0.023000,17840.181959,-0.000087,0.000000,0.000000,362.841044,0.236564,59.858106,LOS
14.000000,2.000000,-9846327.057107,35.000000,34.000000,34.000000,35.000000,0.000000,0.170000,18015.775657,-0.000154,0.000000,0.000000,181.595764,2.220095,134.492547,NLOS
78.000000,0.000000,-4370274.666487,50.000000,49.000000,50.000000,50.000000,45.000000,0.150000,18194.474537,-0.000009,0.000000,0.000000,60.025189,0.556809,15.880450,NLOS
22.000000,0.000000,-1839429.381284,28.000000,27.000000,27.000000,36.000000,13.000000,0.336000,18564.150548,0.000117,0.000000,0.000000,363.451176,8.266467,30.206887,NLOS
39.000000,2.000000,-13598856.766671,37.000000,36.000000,37.000000,37.000000,0.000000,0.291000,18401.821181,0.000324,0.000000,0.000000,195.737109,-0.339380,-26.911181,NLOS
26.000000,0.000000,-5706800.282763,23.000000,7.000000,33.000000,37.000000,4.000000,-0.448000,18542.224311,0.000117,0.000000,0.000000,346.621411,-11.946593,-55.931650,NLOS
46.000000,0.000000,-14474262.560191,23.000000,22.000000,23.000000,35.000000,0.000000,-0.525000,17948.889499,0.000017,0.000000,0.000000,267.446320,-7.757214,616.892508,NLOS
48.000000,0.000000,-2801733.594787,40.000000,39.000000,40.000000,46.000000,10.000000,0.434000,18442.731011,0.000037,0.000000,0.000000,250.126035,0.381034,119.886514,LOS
22.000000,0.000000,-747420.158576,27.000000,26.000000,27.000000,36.000000,23.000000,-0.494000,18559.331796,0.000117,0.000000,0.000000,358.032838,-1.188418,13.180973,NLOS
48.000000,0.000000,-5283674.515236,30.000000,24.000000,24.000000,37.000000,7.000000,0.426000,17906.914595,0.000194,0.000000,0.000000,275.362510,20.305062,33.196561,NLOS
14.000000,0.000000,-2903729.555015,37.000000,36.000000,37.000000,38.000000,0.000000,-0.252000,18081.799915,-0.000154,0.000000,0.000000,106.583940,-27202453.658899,208.042667,NLOS
32.000000,0.000000,-3717963.897984,25.000000,24.000000,24.000000,29.000000,7.000000,-0.639000,17649.590249,-0.000471,0.000000,0.000000,545.114092,5.728632,35.219521,LOS
42.000000,2.000000,-12793589.100511,52.000000,51.000000,52.000000,54.000000,0.000000,-0.014000,17832.519287,-0.000087,0.000000,0.000000,373.362775,0.943234,52.025093,LOS
14.000000,0.000000,-352135.486514,33.000000,32.000000,33.000000,33.000000,30.000000,-0.551000,17657.156187,-0.000078,0.000000,0.000000,542.781389,-0.582713,1269.527937,NLOS
42.000000,2.000000,-14013370.793465,52.000000,51.000000,52.000000,54.000000,0.000000,0.078000,17836.080589,-0.000087,0.000000,0.000000,369.035202,0.109337,54.664654,LOS
40.000000,0.000000,-27374856.241168,15.000000,14.000000,26.000000,39.000000,0.000000,5.178000,18394.899555,0.000000,0.000000,-7.859421,96911.192126,-97097.551236,15517665.203714,NLOS
46.000000,0.000000,-14358667.740095,45.000000,44.000000,45.000000,57.000000,0.000000,0.250000,18552.069380,0.000037,0.000000,0.000000,348.372083,-0.742401,105.922365,LOS
46.000000,0.000000,-11251961.557955,25.000000,18.000000,26.000000,33.000000,0.000000,0.123000,17933.901574,0.000017,0.000000,0.000000,273.496425,-13.877076,692.136157,NLOS
7.000000,2.000000,-14027941.309214,31.000000,31.000000,32.000000,32.000000,28.000000,-0.268000,18790.671238,-0.000499,0.000000,0.000000,574.709751,-7.117921,147.924929,NLOS
14.000000,0.000000,-3153784.231896,35.000000,34.000000,35.000000,36.000000,20.000000,-0.154000,17573.063428,-0.000078,0.000000,0.000000,536.555488,4.657078,99.051738,NLOS
22.000000,0.000000,-3804742.054142,27.000000,26.000000,27.000000,36.000000,7.000000,0.031000,18573.329521,0.000117,0.000000,0.000000,377.726621,9.618455,-11.574748,NLOS
60.000000,2.000000,-14462590.583653,40.000000,39.000000,40.000000,43.000000,0.000000,0.099000,18614.446084,-0.000007,0.000000,0.000000,411.190154,0.092710,-27.109633,NLOS
46.000000,0.000000,-10007512.351213,41.000000,40.000000,41.000000,48.000000,0.000000,-0.242000,18508.906396,0.000037,0.000000,0.021099,301.012005,-32.569125,141.301042,LOS
56.000000,0.000000,-1439708.009975,49.000000,48.000000,49.000000,49.000000,47.000000,0.172000,18647.862572,-0.000007,0.000000,0.000000,446.559566,0.233407,-34.658668,LOS
40.000000,2.000000,-4971632.250954,36.000000,35.000000,36.000000,41.000000,0.000000,0.900000,18330.352733,0.000324,0.000000,0.000000,137.432903,0.520731,-23.230410,NLOS
7.000000,2.000000,-13918775.036743,31.000000,30.000000,29.000000,31.000000,28.000000,-0.219000,18791.048489,-0.000499,0.000000,0.000000,567.285450,149737.920179,216.127368,NLOS
14.000000,2.000000,-14871014.756683,34.000000,34.000000,34.000000,38.000000,20.000000,-0.188000,18039.627427,-0.000154,0.000000,0.000000,160.785196,-0.590779,103.995777,NLOS
78.000000,2.000000,-3161112.831194,41.000000,40.000000,41.000000,42.000000,19.000000,0.258000,18117.779915,-0.000009,0.000000,0.000000,76.615903,-0.047967,7.198765,LOS
52.000000,0.000000,3508.668654,38.000000,37.000000,38.000000,42.000000,37.000000,0.065000,17933.645958,0.000194,0.000000,0.000000,262.917132,1.696460,18.869640,LOS
55.000000,0.000000,-3071881.174805,36.000000,35.000000,36.000000,39.000000,13.000000,-0.004000,18358.546028,-0.000230,0.000000,0.000000,181.353532,-0.111189,-2.437087,NLOS
46.000000,0.000000,-14911041.431278,20.000000,19.000000,19.000000,35.000000,0.000000,0.273000,17951.162192,0.000017,0.000000,0.000000,251.934639,-0.568271,515.443799,NLOS
56.000000,0.000000,-1039269.534584,48.000000,47.000000,48.000000,49.000000,47.000000,-0.004000,18646.542933,-0.000007,0.000000,0.000000,444.056924,1.440272,-35.256121,LOS
26.000000,0.000000,-5906954.117891,35.000000,34.000000,35.000000,37.000000,4.000000,-1.836000,18546.334825,0.000117,0.000000,0.000000,352.230886,-0.823299,-48.631957,NLOS
56.000000,2.000000,-12661090.456810,33.000000,32.000000,33.000000,46.000000,0.000000,0.032000,18601.603656,-0.000556,0.000000,0.000000,394.819669,0.676858,-6.275318,NLOS
49.000000,0.000000,-680450.947311,35.000000,34.000000,35.000000,46.000000,33.000000,0.226000,18423.529365,0.000037,0.000000,0.000000,230.924389,-0.771093,129.635244,LOS
63.000000,2.000000,-5816784.488527,49.000000,48.000000,49.000000,49.000000,42.000000,0.148000,18560.777828,-0.000007,0.000000,0.000000,365.453258,-0.166638,-19.633878,LOS
48.000000,0.000000,-3544060.886569,39.000000,38.000000,39.000000,40.000000,0.000000,0.250000,17995.770648,0.000017,0.000000,0.000000,201.932508,0.021420,456.230674,NLOS
79.000000,0.000000,-481179.815225,49.000000,48.000000,49.000000,50.000000,48.000000,0.068000,18232.703852,-0.000009,0.000000,0.000000,28.371497,-6.840560,713.918932,NLOS
40.000000,2.000000,-2625164.561751,37.000000,36.000000,37.000000,41.000000,0.000000,0.287000,18314.526602,0.000323,0.000000,0.000000,121.225934,0.410204,423.835268,NLOS
48.000000,2.000000,-9851126.473255,38.000000,37.000000,38.000000,43.000000,0.000000,0.062000,17925.244596,0.000194,0.000000,0.000000,278.728608,1.354080,29.990151,NLOS
79.000000,0.000000,-1859153.668942,46.000000,45.000000,46.000000,50.000000,45.000000,0.240000,18243.618305,-0.000009,0.000000,0.000000,43.527598,0.718496,16.722849,LOS
12.000000,2.000000,-11753357.272291,47.000000,46.000000,47.000000,47.000000,0.000000,-0.172000,17642.358965,-0.000078,0.000000,0.000000,563.059328,-0.934768,97.097670,LOS
61.000000,2.000000,-9929339.274287,39.000000,38.000000,39.000000,43.000000,0.000000,-0.006000,18595.627662,-0.000007,0.000000,0.000000,390.470603,3.960810,-30.055765,NLOS
27.000000,0.000000,-5143432.401716,16.000000,15.000000,4.000000,30.000000,0.000000,-1.098000,18302.535229,-0.000006,0.000000,0.000000,108.431291,1.437519,-16.923890,NLOS
60.000000,2.000000,-12551022.497978,42.000000,41.000000,42.000000,43.000000,0.000000,0.064000,18607.203817,-0.000007,0.000000,0.000000,401.379257,0.034353,-35.755937,NLOS
46.000000,0.000000,-14795494.441324,29.000000,23.000000,30.000000,57.000000,0.000000,-0.328000,18520.424901,0.000037,0.000000,0.000000,316.727604,-36.766101,50.783695,LOS
42.000000,2.000000,-12047125.682076,41.000000,40.000000,41.000000,54.000000,0.000000,0.037000,17830.297405,-0.000087,0.000000,0.000000,376.243770,0.554937,46.037638,LOS
48.000000,0.000000,-2543187.466429,36.000000,35.000000,35.000000,36.000000,0.000000,0.015000,17992.115568,0.000017,0.000000,0.000000,208.816551,-0.231395,468.632535,NLOS
26.000000,0.000000,-264110.927017,19.000000,18.000000,19.000000,19.000000,16.000000,1.859000,18930.798914,0.000000,0.000000,0.000000,736.694430,-43.159284,-45187.050449,NLOS
40.000000,2.000000,-4935247.415364,36.000000,35.000000,36.000000,41.000000,0.000000,-0.228000,18329.054542,0.000324,0.000000,0.000000,136.828138,0.091286,-23.153840,NLOS
26.000000,0.000000,-15518302.232080,25.000000,24.000000,25.000000,35.000000,0.000000,0.580000,18401.147472,-0.000006,0.000000,0.000000,197.749967,1.502986,4.575565,NLOS
80.000000,2.000000,-15482792.551202,45.000000,44.000000,45.000000,46.000000,0.000000,-0.088000,18204.261955,-0.000009,0.000000,0.000000,0.624078,-0.383215,12.339530,LOS
52.000000,0.000000,-3588033.880737,53.000000,52.000000,53.000000,53.000000,36.000000,0.265000,18650.456657,-0.000556,0.000000,0.000000,452.195652,0.263135,-15.444774,LOS
55.000000,0.000000,-1761513.388308,21.000000,20.000000,21.000000,39.000000,13.000000,0.141000,18380.621523,-0.000230,0.000000,0.000000,162.499626,0.363584,-57.364781,NLOS
26.000000,0.000000,2504433.351580,19.000000,18.000000,19.000000,21.000000,15.000000,-0.057000,18427.691686,0.000000,0.000000,0.000000,227.291561,-20.029711,-2995751.219298,NLOS
49.000000,0.000000,-10870682.839112,41.000000,0.000000,42.000000,43.000000,0.000000,-0.124000,17965.270431,0.000194,0.000000,0.000000,289.413806,-7.666102,28.549691,NLOS
28.000000,0.000000,-1039439.385445,23.000000,22.000000,23.000000,25.000000,0.000000,-1.108000,18317.214358,0.000000,0.000000,0.000000,124.608837,63.496447,2516.632130,NLOS
63.000000,2.000000,-5543850.649662,48.000000,47.000000,48.000000,49.000000,42.000000,0.299000,18560.478800,-0.000007,0.000000,0.000000,363.959692,0.020545,-17.923312,LOS
12.000000,0.000000,-1654187.892565,32.000000,31.000000,33.000000,37.000000,27.000000,0.582000,17401.924561,0.000128,0.000000,0.000000,799.073786,-2.600265,81.557344,LOS
26.000000,0.000000,2577245.126864,17.000000,16.000000,16.000000,21.000000,15.000000,2.204000,18452.470996,0.000000,0.000000,0.014388,251.471285,8.579230,-2995761.394081,NLOS
14.000000,2.000000,-16381846.082101,34.000000,33.000000,33.000000,38.000000,19.000000,0.254000,18047.516557,-0.000154,0.000000,0.000000,148.476853,-0.454018,75.151419,NLOS
55.000000,0.000000,-4169396.038279,49.000000,48.000000,48.000000,49.000000,46.000000,0.318000,18645.740348,-0.000007,0.000000,0.000000,457.977083,-2.420463,-32.174328,LOS
52.000000,0.000000,-1616309.802424,41.000000,40.000000,41.000000,45.000000,37.000000,0.015000,17934.695257,0.000194,0.000000,0.000000,266.327802,0.449806,28.396064,LOS
40.000000,2.000000,-4207477.828416,36.000000,36.000000,36.000000,41.000000,0.000000,-0.090000,18327.909864,0.000324,0.000000,0.000000,131.505931,0.468464,-29.442547,NLOS
79.000000,0.000000,-2750882.653433,48.000000,47.000000,48.000000,50.000000,45.000000,0.381000,18248.193422,-0.000009,0.000000,0.000000,48.371475,0.582775,14.256577,LOS
79.000000,2.000000,-11677954.954115,45.000000,44.000000,45.000000,46.000000,0.000000,0.043000,18181.896332,-0.000009,0.000000,0.000000,23.166992,0.285494,14.641467,LOS
52.000000,0.000000,-4898059.476527,53.000000,52.000000,53.000000,54.000000,36.000000,0.179000,18653.880148,-0.000556,0.000000,0.000000,456.417642,0.326452,-19.981724,LOS
55.000000,0.000000,-4769781.475435,49.000000,48.000000,49.000000,49.000000,46.000000,0.246000,18659.416024,-0.000007,0.000000,0.000000,462.317576,0.327448,-35.089015,LOS
32.000000,0.000000,-1773006.514348,29.000000,28.000000,29.000000,29.000000,21.000000,0.199000,17638.530728,0.000000,0.000000,0.000000,554.074793,19.987746,142965.668144,LOS
79.000000,2.000000,-12861338.864183,44.000000,43.000000,44.000000,46.000000,0.000000,0.053000,18189.951985,-0.000009,0.000000,0.000000,15.848184,0.040552,7.715981,LOS
43.000000,0.000000,-3082805.879376,37.000000,36.000000,37.000000,43.000000,31.000000,0.283000,18546.802659,0.000037,0.000000,0.000000,415.355342,1.520544,37.059963,NLOS
32.000000,0.000000,-1218051.834734,34.000000,33.000000,33.000000,35.000000,22.000000,0.352000,18546.250348,0.000000,0.000000,0.000000,353.345034,-25.442173,362985.284989,NLOS
38.000000,0.000000,-1650073.944241,31.000000,30.000000,31.000000,34.000000,0.000000,0.162000,18451.603220,0.000324,0.000000,0.000000,231.235282,7.588682,50.174537,NLOS
50.000000,2.000000,-13000788.632180,41.000000,40.000000,40.000000,44.000000,0.000000,0.244000,17926.918621,0.000194,0.000000,0.000000,278.605593,0.376094,41.045439,NLOS
44.000000,0.000000,-753393.865474,42.000000,41.000000,42.000000,43.000000,41.000000,-0.305000,18601.663249,0.000037,0.000000,0.000000,399.165122,-1.837030,59.142552,NLOS
49.000000,0.000000,-916847.166437,43.000000,42.000000,43.000000,46.000000,33.000000,0.717000,18428.291758,0.000037,0.000000,0.000000,235.386989,1.329091,90.642153,LOS
33.000000,0.000000,-5264513.816453,27.000000,26.000000,27.000000,29.000000,7.000000,0.123000,17651.920614,-0.000471,0.000000,0.000000,541.584557,-0.942842,37.667334,LOS
80.000000,2.000000,-15355367.803499,45.000000,44.000000,45.000000,46.000000,0.000000,0.123000,18203.548753,-0.000009,0.000000,0.000000,0.157338,0.431427,11.675753,LOS
40.000000,2.000000,-5608465.819860,37.000000,36.000000,37.000000,41.000000,0.000000,0.177000,18337.064639,0.000324,0.000000,0.000000,141.597751,0.553085,-28.003424,NLOS
55.000000,0.000000,-2980903.843566,37.000000,36.000000,37.000000,39.000000,13.000000,-0.296000,18381.164247,-0.000230,0.000000,0.000000,181.423027,-0.337240,-2.666478,NLOS
27.000000,0.000000,-2906063.277039,30.000000,23.000000,24.000000,30.000000,0.000000,0.246000,18277.677235,0.000000,0.000000,0.000000,83.872544,-35.621323,2474.989383,NLOS
26.000000,0.000000,-13625100.384877,22.000000,21.000000,22.000000,35.000000,0.000000,0.511000,18391.375190,-0.000006,0.000000,0.000000,185.279554,0.559187,19.924618,NLOS
46.000000,0.000000,-178563.444914,31.000000,30.000000,31.000000,32.000000,20.000000,-0.573000,17900.247027,0.000194,0.000000,0.000000,299.444343,0.221866,117.143955,NLOS
27.000000,0.000000,346576.677172,23.000000,22.000000,23.000000,25.000000,0.000000,-0.721000,18267.184584,0.000000,0.000000,0.000000,73.679685,4.973312,-2995460.093342,NLOS
24.000000,0.000000,-10838916.055562,30.000000,29.000000,31.000000,31.000000,13.000000,0.278000,18548.654016,0.000117,0.000000,0.000000,343.457756,-8.132765,-39.126780,NLOS
46.000000,0.000000,-11099872.716608,38.000000,37.000000,38.000000,57.000000,0.000000,0.318000,18512.835127,0.000037,0.000000,0.000000,307.339076,-18.874968,109.546506,LOS
78.000000,2.000000,-5435473.007563,43.000000,42.000000,43.000000,44.000000,19.000000,-0.278000,18133.425516,-0.000009,0.000000,0.000000,62.791723,-0.280432,10.215506,LOS
80.000000,2.000000,-16483952.946096,47.000000,46.000000,47.000000,47.000000,0.000000,-0.067000,18209.420399,-0.000009,0.000000,0.000000,12.151322,5.374044,10.741948,LOS
50.000000,2.000000,-12727707.172290,37.000000,36.000000,36.000000,44.000000,0.000000,-0.048000,17926.435402,0.000194,0.000000,0.000000,279.512487,0.630484,43.434848,NLOS
46.000000,2.000000,-12344221.255844,30.000000,29.000000,30.000000,35.000000,0.000000,0.107000,17940.497517,0.000017,0.000000,0.000000,270.153051,1.558382,610.128955,NLOS
12.000000,2.000000,-14465981.403979,43.000000,42.000000,43.000000,47.000000,0.000000,-0.100000,17646.131354,-0.000078,0.000000,0.000000,557.481124,0.118514,91.519117,LOS
8.000000,0.000000,-351151.802999,44.000000,43.000000,44.000000,45.000000,43.000000,2.924000,17675.590346,-0.000078,0.000000,0.000000,573.037895,14.034641,101.848334,LOS
26.000000,0.000000,-12095767.463126,25.000000,0.000000,25.000000,25.000000,0.000000,-0.517000,18358.128400,-0.000006,0.000000,0.000000,160.127160,11.858116,-4.261379,NLOS
53.000000,0.000000,-603392.312481,47.000000,46.000000,47.000000,47.000000,36.000000,-0.004000,18638.403761,-0.000556,0.000000,0.000000,437.993629,0.591952,-11.926428,LOS
24.000000,0.000000,-16427791.767344,35.000000,34.000000,43.000000,45.000000,0.000000,-0.229000,18572.168026,0.000117,0.000000,0.000000,369.070314,24.784967,-13.431780,NLOS
40.000000,2.000000,-2606971.275506,37.000000,36.000000,36.000000,41.000000,0.000000,0.154000,18314.248518,0.000323,0.000000,0.000000,120.815731,0.332076,423.754364,NLOS
24.000000,0.000000,-11767721.095695,20.000000,19.000000,19.000000,26.000000,17.000000,0.801000,18525.151902,0.000117,0.000000,0.000000,319.356058,-83.175417,284.115756,NLOS
56.000000,2.000000,-12351608.136128,41.000000,40.000000,42.000000,46.000000,0.000000,0.086000,18599.745308,-0.000556,0.000000,0.000000,400.295771,4.435751,13.554080,NLOS
38.000000,0.000000,-480929.008881,42.000000,41.000000,42.000000,47.000000,41.000000,-0.129000,17779.288816,-0.000087,0.000000,0.000000,414.239770,-0.608600,52.446929,LOS
47.000000,2.000000,-2227001.301713,34.000000,34.000000,35.000000,36.000000,7.000000,-0.026000,17901.906793,0.000194,0.000000,0.000000,289.751998,0.987157,44.578050,NLOS
43.000000,0.000000,-2646079.814405,34.000000,33.000000,34.000000,43.000000,31.000000,0.515000,18612.829822,0.000037,0.000000,0.000000,413.029827,2.011429,22.552777,NLOS
9.000000,2.000000,-4455575.839295,43.000000,42.000000,43.000000,47.000000,42.000000,0.464000,17618.839572,-0.000078,0.000000,0.000000,576.411109,0.760098,86.634760,LOS
79.000000,2.000000,-11131779.921378,41.000000,40.000000,41.000000,46.000000,0.000000,0.013000,18179.090861,-0.000009,0.000000,0.000000,25.565017,-0.097382,1.799345,LOS
26.000000,0.000000,-2813839.599945,29.000000,28.000000,35.000000,37.000000,14.000000,0.017000,18549.529092,0.000117,0.000000,0.000000,356.324531,-1.497364,-31.173380,NLOS
32.000000,0.000000,-2189614.439368,22.000000,22.000000,22.000000,29.000000,7.000000,1.055000,17636.159677,-0.000471,0.000000,0.000000,556.745910,12.632396,9.747146,LOS
78.000000,2.000000,-4380211.495868,44.000000,44.000000,44.000000,44.000000,19.000000,-0.805000,18126.552310,-0.000009,0.000000,0.000000,69.365511,-0.508376,10.944307,LOS
