UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Carrier Frequency, Carrier Phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Corrected PR, PrevoiusCorected PR, deltaCorrected PR, 2nd delta,PS Residual, Los Value
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,3,466579.0032537886,8.0,66.0,191,1.345252471521588E7,1.0554975072732504E7,2.0318090230691638E7,-308.65488461403794,2564.106068750873,-1132.2578611957554,2.1514627405414905E7,-917414.5286284536,47,46,-1,47,48,0,18075.217,2.151461727158703E7,500.0,0.0,1.936922280296572E-4,2.1761124E-11,0.0,47,47,0,2.059722148072973E7,2.0597352120234467E7,-130.63950473815203,6.607443731278181,8.603943277150393,NLOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,70,466579.0032537886,146.0,42.0,37,1.4724222161998713E7,2.0876165866957333E7,-253098.55222387277,220.75793239266912,-117.27123589095297,3601.2836372703687,2.1896885985553097E7,-1033480.744673878,26,25,-1,26,35,0,17564.565,2.1896885985553097E7,0.0,0.0,0.0,0.0,0.0,25,25,0,2.0921412591731414E7,2.0922067425378967E7,-654.8336475528777,-10.662831272929907,58007.35085219517,NLOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,23,466579.0032537886,287.0,59.0,63,2.162596996199582E7,2282435.5705909478,1.566390360172222E7,-1687.3972894543112,998.3463305968357,2160.599811765149,2.2147342610005163E7,-1002149.5369615816,35,34,-1,37,37,0,18059.479,2.2147353845017523E7,500.0,0.0,-8.632776902836142E-5,-5.895629E-13,0.0,35,35,0,2.114598880211281E7,2.1146137371224884E7,-148.5691120736301,6.328440889716148,795.7290692292154,LOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,9,466579.0032537886,261.0,30.0,173,2.479696325657092E7,-6338819.774316926,7108276.388648056,-696.5203702042111,638.2712733971459,2994.1053791918994,2.3740510896513063E7,-999114.7644260377,27,26,-1,27,46,0,17817.303,2.3740340403515518E7,500.0,0.0,-7.845058178337222E-5,-1.1788758E-11,0.0,27,27,0,2.2741518609947015E7,2.2741913311400402E7,-394.7014533877373,12.987407345324755,122.47785998880863,NLOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,73,466579.0032537886,86.0,10.0,173,-6634878.692637416,2.369753971821306E7,6684439.517035828,-210.16920315563118,901.4480620640252,-3421.3169469431655,2.4572407872784007E7,-940534.5362995937,23,23,0,23,32,16,18616.031,2.4572407872784007E7,500.0,0.0,1.1761344532640423E-4,9.094947E-13,0.0,23,23,0,2.3632194102830578E7,2.3631813354629338E7,380.7482012398541,-33.649956457316875,320.7663461640477,NLOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,74,466579.0032537886,222.0,20.0,173,2.487253821558818E7,2820.6231967604836,-5796003.335334556,-810.3823596411954,-95.0815772174654,-3461.025926487235,2.3567795986808352E7,-964347.468254339,32,31,-1,32,42,0,18896.926,2.3567795986808352E7,500.0,0.0,3.712712870690468E-5,1.8189894E-12,0.0,32,32,0,2.2603453026160195E7,2.2602743881271742E7,709.1448884531856,31.579351171851158,4.5076061822474,NLOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,11,466579.0032537886,188.0,30.0,191,2.2737489889732815E7,1.2193605836737305E7,-7137671.883803032,-934.6527384147944,202.29638258006133,-2826.0272077842055,2.4121055764076397E7,-1142107.51355128,33,32,-1,38,40,0,18841.551,2.412104519526515E7,500.0,0.0,-5.560118892486728E-4,-1.7262233E-14,0.0,33,32,0,2.297889419929963E7,2.297826296261966E7,631.2366799712181,8.206113621592522,-54.0512254871428,NLOS,
2015269363,4441850.0,3087445.0,3368491.0,-0.375,-0.375,0.75,1.4,32.0835699,34.8024212,385.58,36845.0,93.0,35888.0,1222,1461,29,9.7547339E7,0.0,1821263.0,0,1830.0,466579.0,6,95708.0,3253829.0,4.66579E8,75,466579.0032537886,68.0,46.0,37,4900143.792881167,1.937312692553069E7,1.5831611247604067E7,-1129.435064996754,-1865.6610139433944,2627.8309791324696,1.850109223837798E7,2011412.1257017218,22,21,-1,22,27,0,18285.059,1.850109223837798E7,0.0,0.0,0.0,0.0,0.0,22,22,0,1.7525618844556298E7,1.7525541013361827E7,77.83119447156787,-4.241151135414839,-2986885.5195234045,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,32,466580.00331451686,86.0,44.0,191,5439698.161448503,2.3003313917941682E7,1.2630978022433793E7,-479.6719142331067,1530.02720333844,-2524.4045985752214,2.3049743894059073E7,-1062672.2093534209,45,38,6,38,49,0,18513.309,2.3049657658255134E7,500.0,0.0,-2.30262747514762E-4,1.2013679E-11,0.0,45,38,6,2.19870285723129E7,2.1986725112478875E7,303.4598340243101,-4.098854660987854,-43.112392753362656,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,1,466580.00331451686,191.0,56.0,191,2.289173662763686E7,1.3251431924143577E7,3231520.8928340627,190.43794240178508,450.8825425031589,-3132.6223034580753,2.2061231818720505E7,-996472.5058524087,47,46,-1,47,47,0,18617.879,2.206124745825376E7,500.0,0.0,-9.339993539064303E-6,1.544079E-12,0.0,47,47,0,2.1064747472416833E7,2.1064339342161432E7,408.1302554011345,221.62839090824127,-11.840451262891293,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,3,466580.00331451686,8.0,66.0,191,1.3452216139935274E7,1.0557539117045764E7,2.031695775660382E7,-308.49568058881675,2563.9825622970297,-1132.6903171640179,2.1532703690266825E7,-935625.4574489929,47,46,-1,47,48,0,18075.168,2.1532693529680505E7,500.0,0.0,1.9369224979078184E-4,2.1761124E-11,0.0,47,47,0,2.059708687924426E7,2.059722148072973E7,-134.6014854684472,-3.9619807302951813,8.646426428109407,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,70,466580.00331451686,146.0,42.0,37,1.4724442774864428E7,2.0876048385385595E7,-249497.26514184332,220.46780034778456,-117.69190827658885,3601.2905481700022,2.1914448530344363E7,-1051651.6852116324,25,24,-1,26,35,0,17565.99,2.1914448530344363E7,0.0,0.0,0.0,0.0,0.0,25,25,0,2.092076424366147E7,2.0921412591731414E7,-648.3480699434876,6.48557760939002,57967.39852873981,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,23,466580.00331451686,287.0,59.0,63,2.1624282471221536E7,2283434.0224424256,1.5666064039255282E7,-1687.584259626779,998.5573804491341,2160.2752593690934,2.2165400737010647E7,-1020356.0069226511,43,35,8,37,43,0,18059.434,2.2165414368017953E7,500.0,0.0,-8.632776961792431E-5,-5.895629E-13,0.0,43,35,8,2.1145836036080338E7,2.114598880211281E7,-152.76603247225285,-4.196920398622751,791.3059923425317,LOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,9,466580.00331451686,261.0,30.0,173,2.4796266584989704E7,-6338181.401693214,7111270.418403327,-696.822789598723,638.4739834855872,2993.954138508263,2.375833376601091E7,-1017328.2217635252,27,26,-1,27,46,0,17817.418,2.3758158896519195E7,500.0,0.0,-7.845059357212976E-5,-1.1788758E-11,0.0,27,26,0,2.274113058304947E7,2.2741518609947015E7,-388.0268975459039,6.674555841833353,125.03880208358169,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,73,466580.00331451686,86.0,10.0,173,-6635088.734006357,2.3698440959765475E7,6681018.11973609,-209.9135454501789,901.0350395049555,-3421.477660716777,2.459107879248806E7,-958801.5033383667,23,22,-1,23,32,16,18617.006,2.459107879248806E7,500.0,0.0,1.1761344623589893E-4,9.094947E-13,0.0,23,23,0,2.363265412994608E7,2.3632194102830578E7,460.0271155014634,79.27891426160932,376.8407963849604,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,74,466580.00331451686,222.0,20.0,173,2.487172759481593E7,2725.6007009294344,-5799464.291886031,-810.8591846581767,-94.96340316228792,-3460.88718474018,2.3586673622209135E7,-982533.4316665642,33,32,-1,32,42,0,18896.813,2.3586673622209135E7,500.0,0.0,3.7127130525894074E-5,1.8189894E-12,0.0,32,32,0,2.2604119769245088E7,2.2603453026160195E7,666.7430848926306,-42.40180356055498,-20.42129748314619,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,11,466580.00331451686,188.0,30.0,173,2.273655507591728E7,1.21938081069848E7,-7140497.836772821,-934.9748970695351,202.24412090331106,-2825.8787385308633,2.4139907245043483E7,-1160321.568998944,33,32,-1,33,40,0,18841.504,2.413988783630873E7,500.0,0.0,-5.56011889265935E-4,-1.7262233E-14,0.0,33,32,1,2.297953478740033E7,2.297889419929963E7,640.5881007015705,9.351420730352402,-50.88864420726895,NLOS,
2015269364,4441842.0,3087441.0,3368494.0,-0.5,-0.375,0.75,1.4,32.0836304,34.8024433,379.28,36215.0,96.0,10.0,1108,1316,28,9.9368428E7,0.0,1821244.0,0,1830.0,466580.0,6,95707.0,3314574.0,4.6658E8,75,466580.00331451686,68.0,46.0,37,4899014.175899621,1.937126116494828E7,1.5834238888480647E7,-1129.7989048008,-1865.860161956991,2627.4507896253986,1.851939488180402E7,1993201.2773240209,22,21,-1,22,27,0,18285.947,1.851939488180402E7,0.0,0.0,0.0,0.0,0.0,22,22,0,1.7525710595121127E7,1.7525618844556298E7,91.75056482851505,13.919370356947184,-2986885.5640069135,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,32,466581.0033753062,86.0,44.0,191,5439218.559226278,2.3004843803185776E7,1.2628453486944014E7,-479.53249328752963,1529.7431416586746,-2524.6661480920316,2.306825868525596E7,-1080886.921922177,43,41,-2,45,49,0,18513.502,2.3068172285556857E7,500.0,0.0,-2.3026273550108212E-4,1.2013679E-11,0.0,43,41,-2,2.198733007591052E7,2.19870285723129E7,301.50359762087464,-1.9562364034354687,-41.68742326274514,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,1,466581.0033753062,191.0,56.0,191,2.289192691818458E7,1.3251882688469736E7,3228388.2363557923,190.14312989740685,450.64607579070054,-3132.690364085569,2.207985102517878E7,-1014682.5470290929,47,46,-1,47,47,0,18618.072,2.2079866662482146E7,500.0,0.0,-9.339991994985242E-6,1.544079E-12,0.0,47,46,-1,2.1065153388137136E7,2.1064747472416833E7,405.9157203026116,-2.2145350985229015,-15.090012550354004,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,3,466581.0033753062,8.0,66.0,191,1.345190772383762E7,1.0560103037941817E7,2.031582485001841E7,-308.336489521054,2563.8589916752953,-1133.122749161656,2.1550780116042443E7,-953838.4126603901,47,46,-1,47,48,0,18075.328,2.1550769956942715E7,500.0,0.0,1.9369227155190754E-4,2.1761124E-11,0.0,47,47,0,2.0596950020342827E7,2.059708687924426E7,-136.85890143364668,-2.2574159651994705,8.316960774362087,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,70,466581.0033753062,146.0,42.0,37,1.4724663097608518E7,2.0875930483135886E7,-245895.97097849072,220.1776682891701,-118.11258068213215,3601.2974590699628,2.1932018665980343E7,-1069835.1761064082,25,24,-1,26,35,0,17565.711,2.1932018665980343E7,0.0,0.0,0.0,0.0,0.0,25,25,0,2.0920121088096578E7,2.092076424366147E7,-643.1555648930371,5.192505050450563,57937.59822264314,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,23,466581.0033753062,287.0,59.0,63,2.1622594793425716E7,2284432.685397507,1.566822415231471E7,-1687.7711728004535,998.7684432865434,2159.9506600477043,2.2183459168392837E7,-1038564.4339534566,44,43,-1,43,44,0,18059.643,2.218347510917343E7,500.0,0.0,-8.632777020748724E-5,-5.895629E-13,0.0,44,43,0,2.114568117608491E7,2.1145836036080338E7,-154.85999542847276,-2.0939629562199116,786.4416455291212,LOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,9,466581.0033753062,261.0,30.0,173,2.4795569610976398E7,-6337542.826312185,7114264.297027735,-697.1251684231762,638.6767275924608,2993.8028341040213,2.3776153019500725E7,-1035538.879588224,27,26,-1,27,46,0,17817.789,2.3775977769444615E7,500.0,0.0,-7.845060536088782E-5,-1.1788758E-11,0.0,27,26,0,2.274073654180423E7,2.274113058304947E7,-394.04124523699284,-6.014347691088915,122.40189173072577,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,73,466581.0033753062,86.0,10.0,173,-6635298.519755939,2.36993417883121E7,6677596.56159704,-209.6579445774332,900.6219652115191,-3421.638301736921,2.460970913260007E7,-977029.8101656027,23,22,-1,23,32,16,18616.252,2.460970913260007E7,500.0,0.0,1.1761344714539367E-4,9.094947E-13,0.0,23,23,0,2.3633071179129872E7,2.363265412994608E7,417.04918379336596,-42.97793170809746,391.8566954061389,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,74,466581.0033753062,222.0,20.0,173,2.4870916497195315E7,2630.696410204402,-5802925.109822718,-811.3359795944393,-94.84515802245073,-3460.7483693617733,2.3605591365113262E7,-1000762.038494546,38,32,5,33,42,0,18897.457,2.3605591365113262E7,500.0,0.0,3.712713234488356E-5,1.8189894E-12,0.0,38,32,5,2.260482422149366E7,2.2604119769245088E7,704.4522485733032,37.709163680672646,-5.105125054717064,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,11,466581.0033753062,188.0,30.0,173,2.273561993990223E7,1.2194010325002067E7,-7143323.641376957,-935.297048944806,202.19190298785864,-2825.7302090278245,2.415874948974887E7,-1178530.7941801772,37,33,0,33,40,0,18841.481,2.415873046157758E7,500.0,0.0,-5.560118892831972E-4,-1.7262233E-14,0.0,37,33,0,2.298016374089967E7,2.297953478740033E7,628.9534993395209,-11.63460136204958,-54.95466902107,NLOS,
2015269365,4441837.0,3087441.0,3368496.0,-0.5,-0.375,0.75,1.4,32.0836677,34.8024638,376.88,35976.0,96.0,35857.0,994,1165,25,1.01189757E8,0.0,1821263.0,0,1830.0,466581.0,6,95708.0,3375327.0,4.66581E8,75,466581.0033753062,68.0,46.0,37,4897884.19502479,1.936939520512955E7,1.5836866149292039E7,-1130.162744622064,-1866.059309980012,2627.070600100336,1.8537651456655223E7,1975034.0321290903,22,21,-1,22,27,0,18286.133,1.8537651456655223E7,0.0,0.0,0.0,0.0,0.0,22,22,0,1.7525753878771458E7,1.7525710595121127E7,43.28365033119917,-48.466914497315884,-2986931.6100128554,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,32,466582.0034360344,86.0,44.0,191,5438739.096441308,2.3006373404239994E7,1.2625928690106131E7,-479.3931060456907,1529.4590351699158,-2524.9276439468485,2.3086773374140922E7,-1099099.3482529745,41,41,0,45,49,0,18513.418,2.3086686821696006E7,500.0,0.0,-2.302627234874031E-4,1.2013679E-11,0.0,41,41,0,2.198763297615851E7,2.198733007591052E7,302.90024799108505,1.3966503702104092,-41.04972943663597,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,1,466582.0034360344,191.0,56.0,191,2.2892116913887877E7,1.3252333216315916E7,3225255.5120668374,189.8482798661602,450.40964487679264,-3132.7583580804494,2.209847017792913E7,-1032893.2298543155,47,46,-1,47,47,0,18618.104,2.209848588937553E7,500.0,0.0,-9.339990450906288E-6,1.544079E-12,0.0,46,46,0,2.1065560749111805E7,2.1065153388137136E7,407.3609746694565,1.4452543668448925,-16.19896300882101,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,3,466582.0034360344,8.0,66.0,191,1.345159946694587E7,1.0562666835057879E7,2.0314691511091363E7,-308.1773114292908,2563.735356900064,-1133.5551571383035,2.156885657074238E7,-972050.6687793918,47,46,-1,47,48,0,18075.332,2.15688463806103E7,500.0,0.0,1.9369229331303171E-4,2.1761124E-11,0.0,47,46,-1,2.0596814689328E7,2.0596950020342827E7,-135.3310148268938,1.5278866067528725,8.787365011870861,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,70,466582.0034360344,146.0,42.0,37,1.4724883130205331E7,2.0875812160221953E7,-242294.67015327053,219.88753625061852,-118.53325305858564,3601.3043699694454,2.194960202888137E7,-1088031.2446194738,25,24,-1,25,35,0,17565.961,2.194960202888137E7,0.0,0.0,0.0,0.0,0.0,25,24,-1,2.091949265875902E7,2.0920121088096578E7,-628.4293375574052,14.726227335631847,57921.87449712306,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,23,466582.0034360344,287.0,59.0,63,2.1620906928861942E7,2285431.559352843,1.5670383940602008E7,-1687.9580289535668,998.9795190844798,2159.6260138387893,2.2201517906888172E7,-1056774.235484518,45,44,-1,44,45,0,18059.656,2.220153585510891E7,500.0,0.0,-8.632777079705013E-5,-5.895629E-13,0.0,45,44,1,2.1145528122164913E7,2.114568117608491E7,-153.05391999706626,1.806075431406498,784.4507612586021,LOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,9,466582.0034360344,261.0,30.0,173,2.4794872334652774E7,-6336904.048214215,7117258.024108861,-697.4275066423527,638.8795056941511,2993.6514659968,2.379397239615056E7,-1053752.0683228895,27,26,-1,27,46,0,17817.731,2.3793796575247407E7,500.0,0.0,-7.845061714964509E-5,-1.1788758E-11,0.0,27,26,1,2.27403441226813E7,2.274073654180423E7,-392.41912293061614,1.6221223063766956,123.79485363140702,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,73,466582.0034360344,86.0,10.0,173,-6635508.049918579,2.3700242203696303E7,6674174.843089962,-209.40240056716289,900.2088392318292,-3421.7988699848906,2.462830476799969E7,-995220.5679317117,23,22,-1,23,32,16,18617.217,2.462830476799969E7,500.0,0.0,1.1761344805488834E-4,9.094947E-13,0.0,23,23,0,2.363345502256357E7,2.3633071179129872E7,383.84343369677663,-33.20575009658933,370.8224955908954,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,74,466582.0034360344,222.0,20.0,173,2.4870104922850937E7,2535.9104067144153,-5806385.788667907,-811.8127443944502,-94.7268418117286,-3460.609480368184,2.362446086811711E7,-1018944.8564138189,37,36,-1,38,42,0,18897.041,2.362446086811711E7,500.0,0.0,3.7127134163872915E-5,1.8189894E-12,0.0,37,36,-1,2.260548193280424E7,2.260482422149366E7,657.7113105803728,-46.74093799293041,-34.078899048268795,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,11,466582.0034360344,188.0,30.0,173,2.2734684481803387E7,1.2194212490809321E7,-7146149.297226071,-935.6191940030851,202.13972883978468,-2825.5816192923917,2.4177600433546737E7,-1196749.9506274462,33,32,-1,37,40,0,18841.053,2.4177572652416512E7,500.0,0.0,-5.560118893004595E-4,-1.7262233E-14,0.0,33,32,-1,2.298080289245378E7,2.298016374089967E7,639.151554107666,10.198054768145084,-47.590465512126684,NLOS,
2015269366,4441834.0,3087439.0,3368497.0,-0.375,-0.375,0.75,1.4,32.0836956,34.8024666,374.14,35701.0,94.0,35803.0,990,1136,24,1.03010937E8,0.0,1821263.0,0,1830.0,466582.0,6,95708.0,3436075.0,4.66582E8,75,466582.0034360344,68.0,46.0,37,4896753.850388299,1.936752904629184E7,1.5839493029732253E7,-1130.5265844181683,-1866.2584579892616,2626.6904106015636,1.8555920333909936E7,1956856.8052110747,22,21,-1,22,27,0,18288.131,1.8555920333909936E7,0.0,0.0,0.0,0.0,0.0,22,21,-1,1.7525810963787585E7,1.7525753878771458E7,57.08501612767577,13.801365796476603,-2986966.1753334254,NLOS,
2015269367,4441831.0,3087437.0,3368498.0,-0.375,-0.375,0.75,1.4,32.0837177,34.8024705,372.3,35517.0,94.0,35658.0,952,1067,25,1.04832206E8,0.0,1821263.0,0,1830.0,466583.0,6,95708.0,3496826.0,4.66583E8,32,466583.00349676266,86.0,44.0,191,5438259.773024471,2.300790272117253E7,1.2623403631787315E7,-479.2537524972906,1529.174883851182,-2525.1890861589936,2.310528794139251E7,-1117311.6111021452,42,41,-1,43,49,0,18513.6,2.310520153927776E7,500.0,0.0,-2.30262711473724E-4,1.2013679E-11,0.0,41,41,0,2.198793485539575E7,2.198763297615851E7,301.8792372383177,-1.0210107527673244,-41.47489461675286,NLOS,
