UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Carrier Frequency, Carrier Phase, Previous Carrier Phase, Delta Carrier phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Corrected PR, PrevoiusCorected PR, deltaCorrected PR, 2nd delta,PS Residual, Los Value
20152683053,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,0.8,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,529,275,3,9.61780133E8,0.0,1820768.0,0,1830.0,462669.0,13,95682.0,3.2081532E7,4.62669E8,75,462669.0320814745,117.0,34.0,173,7651292.3858994525,2.4164502499070223E7,2840371.7173936153,65.32969037420649,-442.3992480982175,3569.0554672318285,3.1085678833748158E7,-9758966.543999437,15,14,-1,16,17,14,17688.199,3.1085678833748158E7,3.1067994745047882E7,17684.088700275868,500.0,0.0,-4.707704583779559E-4,-9.094947E-13,8.5002384,15,14,-1,2.1326744066191588E7,2.1327268772077978E7,524.7058863900602,-12.806682102382183,31.776442866772413,NLOS,
20152683053,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,0.8,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,529,275,3,9.61780133E8,0.0,1820768.0,0,1830.0,462669.0,13,95682.0,3.2081532E7,4.62669E8,76,462669.0320814745,54.0,26.0,173,-2717742.07907511,1.749810722035628E7,1.8403584610820882E7,-749.104845297657,-2410.1968536484537,2163.971228992067,3.1642147757527206E7,-9619730.712447364,19,18,-1,20,25,18,18352.691,3.1642147757527206E7,3.1623793692871857E7,18354.06465534866,500.0,0.0,-6.378757461789187E-6,1.8189894E-12,9.6677036,19,18,0,2.2022434119463094E7,2.202228884857643E7,145.27088666334748,-3.393296390771866,17.074383251369,NLOS,
20152683053,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,0.8,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,529,275,3,9.61780133E8,0.0,1820768.0,0,1830.0,462669.0,13,95682.0,3.2081532E7,4.62669E8,17,0.0,306.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372217.414156708,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-9617801.334685657,-9599592.54037165,18208.794314006343,0.5995849128812551,-1.5990018748842366E7,NLOS,
20152683053,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,0.8,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,529,275,3,9.61780133E8,0.0,1820768.0,0,1830.0,462669.0,13,95682.0,3.2081532E7,4.62669E8,23,462669.0320814745,245.0,41.0,191,2.6296466781066053E7,-229104.62726481917,5241721.908833421,-593.5097278697247,366.3825236449596,3028.891186957918,3.1828159784083053E7,-9643883.948659621,48,47,-1,48,48,36,17823.963,3.1828188383670263E7,3.181036334622428E7,17825.03744598478,500.0,0.0,-8.684628707637033E-5,5.8095694E-13,7.2619433,48,48,0,2.2184322587526597E7,2.218470521423311E7,382.62670651450753,-0.091820128262043,46.75210316479206,NLOS,
20152683053,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,0.8,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,529,275,3,9.61780133E8,0.0,1820768.0,0,1830.0,462669.0,13,95682.0,3.2081532E7,4.62669E8,31,462669.0320814745,69.0,40.0,191,2741979.1156710363,2.116700773068537E7,1.5725830212330315E7,-1342.154859124011,-1468.8672155668817,2263.9604284149923,3.148594401214836E7,-9520691.701981146,30,29,-1,30,30,17,18376.102,3.1485962438470867E7,3.1467585227171503E7,18377.211299363524,500.0,0.0,3.23916010544308E-4,-1.4173341E-12,7.8032732,30,30,0,2.1965250254449338E7,2.1965082112905845E7,168.14154349267483,-0.3886086381971836,-2.0557178780436516,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,1,462670.0321422027,273.0,79.0,191,2.0342381857388437E7,9422456.393611168,1.4324220491148168E7,983.1092395331274,1545.0042955510348,-2387.312395957493,2.9961220642071534E7,-9638826.576438602,45,45,0,46,46,44,18171.248,2.996125091792949E7,2.9943078573613953E7,18172.34431553632,500.0,0.0,-9.345055019367896E-6,9.9903213E-13,5.2194634,45,45,0,2.032240893605747E7,2.0322445386313904E7,36.45025643333793,-0.048935066908597946,14.870424538850784,LOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,3,462670.0321422027,321.0,48.0,191,1.5888193608073361E7,244038.65406058915,2.129440342282807E7,-910.4781088566051,2545.1368896920117,645.8624141414401,3.103615640965484E7,-9578000.38319445,42,41,-1,42,43,39,17924.107,3.103625331221452E7,3.1018328123132564E7,17925.1890819557,500.0,0.0,1.9360681998579024E-4,2.1936709E-11,6.4249315,42,42,0,2.1458188145104285E7,2.1458471812885895E7,283.66778161004186,-0.16352436318993568,32.1186438947916,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,4,462670.0321422027,161.0,61.0,191,1.949717782653538E7,1.7371946746205777E7,5255818.5316903535,205.4145096546755,745.1747985661304,-3016.574824509421,3.047748298716422E7,-9638026.195901338,43,42,-1,43,43,41,18593.367,3.0477498838721808E7,3.045890434871179E7,18594.49001001939,500.0,0.0,-6.772970701311768E-6,3.7683268E-13,5.822227,43,43,0,2.0839442372630052E7,2.0839056648947746E7,385.7236823067069,-0.07930007576942444,-14.418632831424475,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,9,462670.0321422027,237.0,10.0,191,2.491248182372348E7,-7695400.466630758,-5096132.005098256,683.1373179166759,174.5239563658177,3080.126572275528,3.4296364162119865E7,-9659612.18937876,46,45,-1,46,47,40,17640.498,3.429636925942317E7,3.427872769664822E7,17641.562774948776,500.0,0.0,-7.840460797728656E-5,-1.1736034E-11,13.023041,46,45,-1,2.463684892297617E7,2.4637416157661952E7,567.2346857823431,-0.09097155556082726,96.95023506507277,LOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,73,462670.0321422027,54.0,25.0,173,-3445989.55970377,1.7690198390268628E7,1.8065309656948533E7,-1485.4628989012906,1974.4517996354432,-2222.8701677658732,3.1769828991703E7,-9600923.218003202,22,21,-1,20,27,19,18562.285,3.1769828991703E7,3.1751280815969773E7,18548.175733227283,500.0,0.0,1.1720309339580113E-4,1.8189894E-12,10.096522,22,21,1,2.216895546615767E7,2.2168616084193125E7,339.381964545697,-32.14292806759477,49.692457873374224,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,74,462670.0321422027,254.0,47.0,173,2.4272350376569334E7,532901.5473036859,7951470.496439174,1099.1528769675836,14.543446341930046,-3357.1669499369373,3.0138216514695473E7,-9625105.899352968,42,41,-1,43,43,41,18518.184,3.0138216514695473E7,3.0119695089282267E7,18521.42541320622,500.0,0.0,3.671726517495685E-5,1.8189894E-12,6.4470644,42,42,0,2.0513213944873653E7,2.051290131322913E7,312.6316445246339,7.564068093895912,103.32953114807606,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,75,462670.0321422027,117.0,34.0,172,7651357.611746395,2.4164059869038135E7,2843940.738650886,65.12199338619926,-442.8608183919067,3568.9871036283844,3.110236664734727E7,-9776170.047381625,4,4,0,15,17,4,17652.91,3.110236664734727E7,3.1085678833748158E7,16687.813599113375,0.0,0.0,-4.707704592874506E-4,-9.094947E-13,8.5002384,4,4,0,2.1325223085204035E7,2.1326744066191588E7,1520.9809875525534,-996.2751011624932,-973.5147616118193,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,76,462670.0321422027,54.0,26.0,173,-2718491.334379285,1.7495696915396743E7,1.8405748361809302E7,-749.4057807791694,-2410.4130982683364,2163.530782008307,3.1660490074518412E7,-9637929.181951284,19,18,-1,19,25,18,18352.182,3.1660490074518412E7,3.1642147757527206E7,18342.31699120626,500.0,0.0,-6.378755642799801E-6,1.8189894E-12,9.6677036,18,18,0,2.2022567642685615E7,2.2022434119463094E7,133.52322252094746,-11.747664142400026,6.750118486583233,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,17,0.0,306.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372217.414156708,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-9636010.12899966,-9617801.334685657,18208.79431400262,3.725290298461914E-9,-1.6008227543156367E7,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,23,462670.0321422027,245.0,41.0,191,2.629587309613636E7,-228738.19969914068,5244750.745763433,-593.8601392627005,366.47262235320994,3028.7827208529793,3.1845985679254357E7,-9662093.499679323,49,48,-1,48,49,36,17823.842,3.1846013300857138E7,3.1828188383670263E7,17824.917186874896,500.0,0.0,-8.68462864954134E-5,5.8095694E-13,7.2619433,48,48,0,2.2183939688558064E7,2.2184322587526597E7,382.89896853268147,-0.27226201817393303,47.50898303091526,NLOS,
20152683054,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,519,271,2,9.63601012E8,0.0,1820749.0,0,1830.0,462670.0,11,95681.0,3.214227E7,4.6267E8,31,462670.0321422027,69.0,40.0,191,2740636.8316792757,2.1165538791266263E7,1.5728094004510922E7,-1342.4131502860607,-1469.0116408521562,2263.623968519396,3.150431944187133E7,-9538898.556394152,30,29,-1,30,30,17,18376.025,3.1504339571998265E7,3.1485962438470867E7,18377.13352739811,500.0,0.0,3.239160091269738E-4,-1.4173341E-12,7.8032732,30,30,0,2.1965416889433395E7,2.1965250254449338E7,166.63498405739665,-1.5065594352781773,-3.9960437826812267,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,1,462671.03220299206,273.0,79.0,191,2.034336491810749E7,9424001.2516153,1.4321833026998159E7,983.0120867697493,1544.7115504909814,-2387.6156477051936,2.9979393045145247E7,-9657035.09682082,45,44,-1,45,46,44,18171.287,2.997942330911058E7,2.996125091792949E7,18172.391181088984,500.0,0.0,-9.345054020335717E-6,9.9903213E-13,5.2194634,45,45,0,2.0322372545116685E7,2.032240893605747E7,36.39094078540802,0.059315647929906845,14.596792258322239,LOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,3,462671.03220299206,321.0,48.0,191,1.5887283188974379E7,246583.8555224763,2.1295049059012745E7,-910.3599890009532,2545.265760155097,645.4098858597962,3.105408148811008E7,-9596208.818723738,42,41,-1,42,43,39,17924.053,3.1054178453663692E7,3.103625331221452E7,17925.14144917205,500.0,0.0,1.9360684192250055E-4,2.1936709E-11,6.4249315,42,41,-1,2.145790443582198E7,2.1458188145104285E7,283.7092823050916,-0.041500695049762726,31.766435638070107,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,4,462671.03220299206,161.0,61.0,191,1.9497383141594145E7,1.7372691769037902E7,5252801.901283435,205.21557859214153,744.8707911290705,-3016.6856653891127,3.049607756747198E7,-9656234.758521155,43,42,-1,43,43,41,18593.393,3.049609336068143E7,3.0477498838721808E7,18594.52195962146,500.0,0.0,-6.772970324479069E-6,3.7683268E-13,5.822227,43,43,0,2.083982815873678E7,2.0839442372630052E7,385.78610672801733,0.062424421310424805,-14.650214046239853,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,9,462671.03220299206,237.0,10.0,191,2.4913164775232766E7,-7695225.931136696,-5093051.824198793,682.7656283767026,174.54702219940745,3080.2348958980233,3.4314005707260445E7,-9677820.71588713,46,45,-1,46,47,40,17640.463,3.431401079397185E7,3.429636925942317E7,17641.534548684955,500.0,0.0,-7.8404619713321E-5,-1.1736034E-11,13.023041,45,45,0,2.4636281670284368E7,2.463684892297617E7,567.2526918016374,-0.018006019294261932,96.67891105264425,LOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,73,462671.03220299206,54.0,25.0,173,-3447474.8465237077,1.7692172785353284E7,1.8063086570004035E7,-1485.110585569292,1974.3381508395937,-2223.303482492388,3.178838136853382E7,-9619120.141018018,22,21,-1,22,27,19,18563.19,3.178838136853382E7,3.1769828991703E7,18552.376830819994,500.0,0.0,1.1720309521479062E-4,1.8189894E-12,10.096522,22,22,0,2.2169299049219806E7,2.216895546615767E7,343.58306213468313,4.201097588986158,37.821704003959894,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,74,462671.03220299206,254.0,47.0,173,2.4273449304936085E7,532916.0056571354,7948113.234283999,1098.703735371516,14.37326994222686,-3357.3569998801254,3.01567337420667E7,-9643312.351769194,42,41,-1,42,43,41,18518.025,3.01567337420667E7,3.0138216514695473E7,18517.227371226996,500.0,0.0,3.671726699394635E-5,1.8189894E-12,6.4470644,42,42,0,2.0513522378476195E7,2.0513213944873653E7,308.4336025416851,-4.19804198294878,100.9881786890328,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,75,462671.03220299206,117.0,34.0,172,7651422.629866199,2.4163616777427185E7,2847509.691726388,64.91422808548015,-443.3223512493705,3568.918664117214,3.1120020193093255E7,-9794339.174472213,4,4,0,15,17,4,17652.408,3.1120020193093255E7,3.110236664734727E7,17653.54574598372,0.0,0.0,-4.7077046019694535E-4,-9.094947E-13,8.5002384,4,4,0,2.132466783636336E7,2.1325223085204035E7,555.248840674758,965.7321468777955,-1013.182257682085,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,76,462671.03220299206,54.0,26.0,173,-2719240.8906748476,1.749328639408533E7,1.8407911672460977E7,-749.7067357550411,-2410.629260521203,2163.0902890354023,3.167883197118119E7,-9656127.074552197,19,18,-1,19,25,18,18351.928,3.167883197118119E7,3.1660490074518412E7,18341.896662779152,500.0,0.0,-6.378753823810303E-6,1.8189894E-12,9.6677036,19,18,1,2.2022700745579712E7,2.2022567642685615E7,133.1028940975666,-0.42032842338085175,-4.1510492824018,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,17,0.0,306.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372217.414156708,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-9654218.923313664,-9636010.12899966,18208.79431400448,-1.862645149230957E-9,-1.6026436337470371E7,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,23,462671.03220299206,245.0,41.0,191,2.629527906076986E7,-228371.68198950044,5247779.474381622,-594.2105283287996,366.5627664271983,3028.6741902687754,3.186381149472062E7,-9680302.91002018,49,48,-1,49,49,36,17823.815,3.1863838199846283E7,3.1846013300857138E7,17824.898989144713,500.0,0.0,-8.684628591445643E-5,5.8095694E-13,7.2619433,48,48,0,2.218355670988449E7,2.2183939688558064E7,382.97867357358336,-0.07970504090189934,48.125184051692486,NLOS,
20152683055,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,523,273,3,9.65421892E8,0.0,1820749.0,0,1830.0,462671.0,11,95681.0,3.2203008E7,4.62671E8,31,462671.03220299206,69.0,40.0,191,2739294.2893138207,2.1164069707361944E7,1.5730357460346932E7,-1342.6714411601774,-1469.156005051225,2263.2874604272247,3.152269571243322E7,-9557106.127544846,30,29,-1,30,30,17,18376.092,3.1522716781891756E7,3.1504339571998265E7,18377.20989349112,500.0,0.0,3.239160077096395E-4,-1.4173341E-12,7.8032732,30,29,-1,2.1965584365256377E7,2.1965416889433395E7,167.47582298144698,0.8408389240503311,-5.2196319960057735,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,1,462672.0322637203,273.0,79.0,191,2.034434788158481E7,9425545.81677501,1.4319445259766944E7,982.914875636399,1544.4187946372692,-2387.918848817971,2.9997565310119964E7,-9675243.364448328,45,44,-1,45,46,44,18171.139,2.999759554342462E7,2.997942330911058E7,18172.234314043075,500.0,0.0,-9.345053021303596E-6,9.9903213E-13,5.2194634,45,45,0,2.0322336315869354E7,2.0322372545116685E7,36.22924733161926,0.16169345378875732,14.370197717100382,LOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,3,462672.0322637203,321.0,48.0,191,1.5886372888067331E7,249129.18567112286,2.129569424262297E7,-910.2418357363698,2545.3945728470603,644.9573437815851,3.1072006315708812E7,-9614416.97928214,42,41,-1,42,43,39,17923.82,3.1072103355963167E7,3.1054178453663692E7,17924.902299474925,500.0,0.0,1.9360686385920954E-4,2.1936709E-11,6.4249315,42,41,1,2.145762077547563E7,2.145790443582198E7,283.66034635156393,0.04893595352768898,31.43904895707965,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,4,462672.0322637203,161.0,61.0,191,1.949758825768549E7,1.737343648782571E7,5249785.160251187,205.01659979716447,744.5668005604256,-3016.7964421541806,3.0514672002247468E7,-9674443.079598974,43,42,-1,43,43,41,18593.236,3.0514687719827306E7,3.049609336068143E7,18594.35914587602,500.0,0.0,-6.772969947646393E-6,3.7683268E-13,5.822227,43,43,0,2.084021409910369E7,2.083982815873678E7,385.9403669089079,0.15426018089056015,-14.823544804006815,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,8,462672.0322637203,114.0,46.0,173,1.013035677414242E7,2.416268607035006E7,6252335.255986482,-489.6117095388069,-581.5559105527075,3081.0008580438953,3.1687201100215998E7,-9667878.238554522,30,0,30,0,30,0,17927.623,3.168720528642645E7,3.168720528642645E7,0.0,0.0,0.0,1.7160542807516747E-5,4.7363823E-12,7.1671019,30,0,30,2.2019918283689667E7,0.0,2.2019918283689667E7,2.2019918283689667E7,595.4220281913877,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,9,462672.0322637203,237.0,10.0,191,2.4913847355006915E7,-7695051.372561724,-5089971.535195773,682.3939307179023,174.5701394172451,3080.343154104831,3.4331647031349316E7,-9696028.98523949,46,45,-1,46,47,40,17640.238,3.433165209669112E7,3.431401079397185E7,17641.302719265223,500.0,0.0,-7.840463144935474E-5,-1.1736034E-11,13.023041,45,45,0,2.463571449633332E7,2.4636281670284368E7,567.173951048404,0.07874075323343277,96.45022349432111,LOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,73,462672.0322637203,54.0,25.0,173,-3448959.7809364717,1.7694147066627614E7,1.8060863049903717E7,-1484.7582652369033,1974.2244191763275,-2223.7367498568638,3.1806931598650448E7,-9637314.912230112,22,21,-1,22,27,19,18562.711,3.1806931598650448E7,3.178838136853382E7,18550.23011662811,500.0,0.0,1.1720309703378E-4,1.8189894E-12,10.096522,22,21,-1,2.2169640785360206E7,2.2169299049219806E7,341.7361404001713,-1.8469217345118523,24.09893986955285,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,74,462672.0322637203,254.0,47.0,173,2.4274547784073282E7,532930.2938659732,7944755.7823188165,1098.2545515450317,14.203158874880776,-3357.5469783806575,3.017525019080618E7,-9661517.87741344,42,41,-1,42,43,41,18517.922,3.017525019080618E7,3.01567337420667E7,18516.448739480227,500.0,0.0,3.671726881293574E-5,1.8189894E-12,6.4470644,42,42,0,2.0513830333239444E7,2.0513522378476195E7,307.9547632485628,-0.47883929312229156,98.01984670385718,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,76,462672.0322637203,54.0,26.0,173,-2719990.7478895183,1.749087565679948E7,1.8410074542465128E7,-750.0077101884316,-2410.845340380592,2162.6497501272743,3.1697183722633503E7,-9674334.665388037,19,18,-1,19,25,18,18351.947,3.1697183722633503E7,3.167883197118119E7,18351.751452311873,500.0,0.0,-6.378752004820915E-6,1.8189894E-12,9.6677036,19,19,0,2.2022844003055796E7,2.2022700745579712E7,143.2574760839343,10.154581986367702,-5.054189670830965,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,17,462672.0322637203,306.0,14.0,45,1.3118441154739687E7,-1.4180951538369127E7,1.8418818932206452E7,2286.4570059724906,-120.25206283043005,-1770.025085898697,3.421377537471164E7,-9718930.127929945,34,0,33,0,34,0,18014.068,3.421379383208876E7,0.0,3.421379383208876E7,0.0,0.0,-1.544751514980056E-4,1.7220139E-12,11.34669,34,0,33,2.449503747150892E7,-9654218.923313664,3.414925639482258E7,3.416746518913659E7,192.2247272245586,NLOS,
20152683056,4441631.0,3087311.0,3368320.0,0.0,0.0,0.0,1.2,32.0834886,34.8025838,77.21,6009.0,0.0,12754.0,565,295,3,9.67242741E8,0.0,1820730.0,0,1830.0,462672.0,11,95680.0,3.2263745E7,4.62672E8,23,462672.0322637203,245.0,41.0,191,2.6294684675061613E7,-228005.07413540385,5250808.094252766,-594.5608950251303,366.65295585589007,3028.5655952185916,3.188163702098632E7,-9698511.970138595,49,48,-1,49,49,36,17823.633,3.1881662907563373E7,3.1863838199846283E7,17824.707717090845,500.0,0.0,-8.684628533349949E-5,5.8095694E-13,7.2619433,48,48,0,2.2183173741802808E7,2.218355670988449E7,382.96808168292046,0.010591890662908554,48.690955083817244,NLOS,
