 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
8.0000000000,462761.0376687160,46.0000000000,0.0000000000,-11288381.8073530000,18.0000000000,17.0000000000,25.0000000000,0.7580000000,17934.7922957725,0.0000171610,0.0000000000,0.0000000000,259.2859443426,14.1566289142,701.6949933134,NLOS
9.0000000000,462761.0376687160,11.0000000000,2.0000000000,-11316407.7302890000,45.0000000000,44.0000000000,45.0000000000,0.1850000000,17641.8542240187,-0.0000784057,0.0000000000,0.0000000000,561.9820349105,-0.3517437465,77.4599026367,LOS
73.0000000000,462761.0376687160,24.0000000000,0.0000000000,-11257706.2999161000,31.0000000000,31.0000000000,32.0000000000,-0.3210000000,18573.6294043138,0.0001172033,0.0000000000,0.0000000000,368.1333526671,3.0345890224,18.1129519939,NLOS
74.0000000000,462761.0376687160,46.0000000000,0.0000000000,-11281843.8202317000,38.0000000000,37.0000000000,38.0000000000,0.3710000000,18531.9267618134,0.0000367174,0.0000000000,0.0000000000,326.4307101667,11.3325927518,26.5889911093,LOS
11.0000000000,462761.0376687160,57.0000000000,2.0000000000,-11459521.0106487000,44.0000000000,43.0000000000,44.0000000000,0.2660000000,18594.7568340413,-0.0005560086,0.0000000000,0.0000000000,389.6786198281,0.0902766064,8.9929303117,NLOS
75.0000000000,462761.0376687160,35.0000000000,0.0000000000,-11434185.5535736000,19.0000000000,18.0000000000,19.0000000000,0.3460000000,17798.5825576223,-0.0004707705,0.0000000000,0.0000000000,406.9143120013,149.3549653664,227.2555755079,NLOS
76.0000000000,462761.0376687160,26.0000000000,0.0000000000,-11294626.6336570000,21.0000000000,20.0000000000,21.0000000000,1.2760000000,18333.9934848807,-0.0000063786,0.0000000000,0.0000000000,128.4974332377,-35.0186924897,-110.4595945925,NLOS
23.0000000000,462761.0376687160,42.0000000000,2.0000000000,-11318939.3191877000,54.0000000000,53.0000000000,54.0000000000,0.2210000000,17827.4718558415,-0.0000868462,0.0000000000,0.0000000000,378.0738075636,-0.0442642011,78.6326114014,LOS
31.0000000000,462761.0376687160,40.0000000000,2.0000000000,-11195702.6781888000,29.0000000000,28.0000000000,34.0000000000,0.3050000000,18385.4233123324,0.0003239159,0.0000000000,0.0000000000,181.0977199413,-0.6401065215,-14.6235607564,NLOS
1.0000000000,462762.0377294440,79.0000000000,2.0000000000,-11313834.9999112000,42.0000000000,41.0000000000,42.0000000000,0.1370000000,18179.9376984313,-0.0000093450,0.0000000000,0.0000000000,26.0526956618,-0.1221679822,3.1141250692,LOS
3.0000000000,462762.0377294440,49.0000000000,2.0000000000,-11253021.1723314000,44.0000000000,43.0000000000,44.0000000000,0.0620000000,17924.4534060135,0.0001936088,0.0000000000,0.0000000000,280.2721411623,-0.0820225477,33.3051260486,NLOS
4.0000000000,462762.0377294440,60.0000000000,2.0000000000,-11313025.9902847000,37.0000000000,36.0000000000,38.0000000000,0.1150000000,18600.3136198148,-0.0000067729,0.0000000000,0.0000000000,394.2030091397,0.3615009226,-34.8205733113,NLOS
8.0000000000,462762.0377294440,46.0000000000,0.0000000000,-11306580.9287656000,18.0000000000,17.0000000000,18.0000000000,0.3690000000,17935.1627585105,0.0000171610,0.0000000000,0.0000000000,277.3728635907,-18.0869192481,695.3212289251,NLOS
9.0000000000,462762.0377294440,11.0000000000,2.0000000000,-11334614.7396853000,45.0000000000,44.0000000000,45.0000000000,0.0880000000,17641.9405677467,-0.0000784057,0.0000000000,0.0000000000,562.1640192196,-0.1819843091,78.9691832736,LOS
73.0000000000,462762.0377294440,24.0000000000,0.0000000000,-11275904.5249532000,31.0000000000,31.0000000000,32.0000000000,0.4650000000,18554.1545802764,0.0001172033,0.0000000000,0.0000000000,348.6585286297,-19.4748240374,10.8419374898,NLOS
74.0000000000,462762.0377294440,46.0000000000,0.0000000000,-11300039.1468075000,38.0000000000,38.0000000000,38.0000000000,0.1010000000,18519.5038542896,0.0000367174,0.0000000000,0.0000000000,314.0078026429,-12.4229075238,16.4195152819,LOS
11.0000000000,462762.0377294440,57.0000000000,2.0000000000,-11477726.9450964000,43.0000000000,37.0000000000,44.0000000000,0.1150000000,18594.8727093413,-0.0005560086,0.0000000000,0.0000000000,389.7144058011,0.0357859731,9.4299490452,NLOS
75.0000000000,462762.0377294440,35.0000000000,0.0000000000,-11452385.1436499000,19.0000000000,18.0000000000,19.0000000000,-0.5960000000,17694.0031794272,-0.0004707705,0.0000000000,0.0000000000,511.4936902002,-104.5793781988,221.3487821780,NLOS
76.0000000000,462762.0377294440,26.0000000000,0.0000000000,-11312826.9012909000,21.0000000000,20.0000000000,21.0000000000,1.9250000000,18358.5026699192,-0.0000063786,0.0000000000,0.0000000000,153.0066182688,24.5091850311,-115.6880123280,NLOS
23.0000000000,462762.0377294440,42.0000000000,2.0000000000,-11337144.9324714000,54.0000000000,53.0000000000,54.0000000000,0.0930000000,17827.5653386637,-0.0000868462,0.0000000000,0.0000000000,377.9214189909,0.1523885727,78.7494746745,LOS
31.0000000000,462762.0377294440,40.0000000000,2.0000000000,-11213908.2223164000,28.0000000000,27.0000000000,33.0000000000,0.1500000000,18385.5747228786,0.0003239159,0.0000000000,0.0000000000,180.0119258501,-1.0857940912,-14.5764490701,NLOS
1.0000000000,462763.0377901720,79.0000000000,2.0000000000,-11332040.3105270000,42.0000000000,41.0000000000,42.0000000000,0.2850000000,18180.2226265110,-0.0000093450,0.0000000000,0.0000000000,26.0259358138,0.0267598480,2.6286560334,LOS
3.0000000000,462763.0377901720,49.0000000000,2.0000000000,-11271227.5641327000,44.0000000000,43.0000000000,44.0000000000,0.1800000000,17924.6329530961,0.0001936089,0.0000000000,0.0000000000,280.5217369646,-0.2495958023,33.9070957750,NLOS
4.0000000000,462763.0377901720,60.0000000000,2.0000000000,-11331231.3203437000,37.0000000000,36.0000000000,38.0000000000,0.2580000000,18600.5713098719,-0.0000067729,0.0000000000,0.0000000000,394.3530468456,0.1500377059,-35.2867752463,NLOS
8.0000000000,462763.0377901720,46.0000000000,0.0000000000,-11324775.1907703000,17.0000000000,16.0000000000,18.0000000000,1.7070000000,17936.8693484477,0.0000171610,0.0000000000,0.0000000000,282.4356642291,-5.0628006384,683.7882640958,NLOS
9.0000000000,462763.0377901720,11.0000000000,2.0000000000,-11352821.4276414000,45.0000000000,44.0000000000,45.0000000000,0.1890000000,17642.1305518075,-0.0000784057,0.0000000000,0.0000000000,562.7486046925,-0.5845854729,79.8572311737,LOS
73.0000000000,462763.0377901720,24.0000000000,0.0000000000,-11294090.1198606000,31.0000000000,30.0000000000,31.0000000000,0.2500000000,18541.5297415889,0.0001172033,0.0000000000,0.0000000000,335.7338974886,-12.9246311411,-9.3589992449,NLOS
74.0000000000,462763.0377901720,46.0000000000,0.0000000000,-11318272.9397967000,38.0000000000,37.0000000000,38.0000000000,0.3340000000,18558.1165811531,0.0000367174,0.0000000000,0.0000000000,352.3207370490,38.3129344061,44.4166603833,LOS
11.0000000000,462763.0377901720,57.0000000000,2.0000000000,-11495932.7655357000,37.0000000000,36.0000000000,44.0000000000,0.2620000000,18595.1334362737,-0.0005560086,0.0000000000,0.0000000000,389.3975361660,-0.3168696351,9.4531669393,NLOS
75.0000000000,462763.0377901720,35.0000000000,0.0000000000,-11470431.4957828000,16.0000000000,4.0000000000,19.0000000000,1.7770000000,17540.8764653652,-0.0004707705,0.0000000000,0.0000000000,664.9201967195,-153.4265065193,61.9042530134,NLOS
76.0000000000,462763.0377901720,26.0000000000,0.0000000000,-11331148.4670511000,20.0000000000,19.0000000000,21.0000000000,-0.0050000000,18479.9569984674,-0.0000063786,0.0000000000,0.0000000000,274.1611543670,121.1545360982,0.0819037743,NLOS
23.0000000000,462763.0377901720,42.0000000000,2.0000000000,-11355350.6124018000,54.0000000000,53.0000000000,54.0000000000,0.2150000000,17827.7806457132,-0.0000868462,0.0000000000,0.0000000000,378.0934268236,-0.1720078327,78.6331922375,LOS
31.0000000000,462763.0377901720,40.0000000000,2.0000000000,-11232112.4342141000,28.0000000000,27.0000000000,29.0000000000,0.2850000000,18385.8601693920,0.0003239159,0.0000000000,0.0000000000,178.5033829920,-1.5085428581,-16.1613598056,NLOS
1.0000000000,462764.0378509000,79.0000000000,2.0000000000,-11350245.4522588000,43.0000000000,42.0000000000,42.0000000000,-0.1820000000,18180.0403376296,-0.0000093450,0.0000000000,0.0000000000,25.4800506830,0.5458851308,2.5738879330,LOS
3.0000000000,462764.0378509000,49.0000000000,2.0000000000,-11289433.3743863000,44.0000000000,43.0000000000,44.0000000000,-0.2600000000,17924.3718474432,0.0001936089,0.0000000000,0.0000000000,280.4753534496,0.0463835150,34.5271200947,NLOS
4.0000000000,462764.0378509000,60.0000000000,2.0000000000,-11349436.1982896000,36.0000000000,35.0000000000,37.0000000000,-0.1910000000,18600.3808235898,-0.0000067729,0.0000000000,0.0000000000,394.5956488401,0.2426019944,-35.6055054069,NLOS
8.0000000000,462764.0378509000,46.0000000000,0.0000000000,-11342953.2354778000,17.0000000000,16.0000000000,18.0000000000,-1.0880000000,17935.7807607427,0.0000171610,0.0000000000,0.0000000000,297.9569655955,-15.5213013664,656.6375870146,NLOS
9.0000000000,462764.0378509000,11.0000000000,2.0000000000,-11371027.3574461000,45.0000000000,44.0000000000,45.0000000000,-0.2510000000,17641.8789993003,-0.0000784057,0.0000000000,0.0000000000,562.8705179431,-0.1219132505,80.5867126659,LOS
73.0000000000,462764.0378509000,24.0000000000,0.0000000000,-11312288.2873697000,31.0000000000,30.0000000000,31.0000000000,-0.6070000000,18554.1076378189,0.0001172033,0.0000000000,0.0000000000,348.9113786295,13.1774811409,-16.3877493143,NLOS
74.0000000000,462764.0378509000,46.0000000000,0.0000000000,-11336439.3999908000,38.0000000000,37.0000000000,38.0000000000,-0.3840000000,18490.9300797320,0.0000367174,0.0000000000,0.0000000000,285.7338205427,-66.5869165063,5.6805952415,LOS
11.0000000000,462764.0378509000,57.0000000000,0.0000000000,-11514120.6461629000,36.0000000000,35.0000000000,43.0000000000,-0.3520000000,18594.7827173545,-0.0005560086,0.0000000000,0.0000000000,372.1542208716,-17.2433152944,-7.8638423532,NLOS
75.0000000000,462764.0378509000,35.0000000000,0.0000000000,-11488610.1828833000,4.0000000000,3.0000000000,19.0000000000,0.2210000000,17673.3226909190,-0.0004707705,0.0000000000,0.0000000000,531.8743862472,133.0458104722,35.3942763433,NLOS
76.0000000000,462764.0378509000,26.0000000000,0.0000000000,-11349226.6998477000,20.0000000000,19.0000000000,21.0000000000,-0.4360000000,18236.7802340053,-0.0000063786,0.0000000000,0.0000000000,31.5839748159,-242.5771795511,-126.8815587759,NLOS
23.0000000000,462764.0378509000,42.0000000000,2.0000000000,-11373556.0124994000,54.0000000000,53.0000000000,54.0000000000,-0.2210000000,17827.5591643601,-0.0000868462,0.0000000000,0.0000000000,377.7125358954,0.3808909282,78.8366618976,LOS
31.0000000000,462764.0378509000,40.0000000000,2.0000000000,-11250315.9693238000,27.0000000000,27.0000000000,28.0000000000,-0.1700000000,18385.6894607730,0.0003239159,0.0000000000,0.0000000000,178.5496513285,0.0462683365,-17.8234735876,NLOS
1.0000000000,462765.0379116290,79.0000000000,2.0000000000,-11368450.5983910000,43.0000000000,42.0000000000,43.0000000000,-0.0030000000,18180.0369123220,-0.0000093450,0.0000000000,0.0000000000,25.3604615703,0.1195891127,2.5235203132,LOS
3.0000000000,462765.0379116290,49.0000000000,2.0000000000,-11307638.7128472000,43.0000000000,43.0000000000,44.0000000000,-0.1010000000,17924.2711516991,0.0001936089,0.0000000000,0.0000000000,280.9226082787,-0.4472548291,34.6753516085,NLOS
4.0000000000,462765.0379116290,60.0000000000,2.0000000000,-11367641.0001884000,36.0000000000,35.0000000000,37.0000000000,-0.0290000000,18600.3519521914,-0.0000067729,0.0000000000,0.0000000000,394.6147195399,0.0190706998,-36.0002827048,NLOS
8.0000000000,462765.0379116290,46.0000000000,0.0000000000,-11361129.6406490000,25.0000000000,17.0000000000,17.0000000000,-1.5430000000,17934.2376476936,0.0000171610,0.0000000000,0.0000000000,299.5000803843,-1.5431147888,627.8473736905,NLOS
9.0000000000,462765.0379116290,11.0000000000,2.0000000000,-11389232.8258086000,45.0000000000,44.0000000000,45.0000000000,-0.0900000000,17641.7885103076,-0.0000784057,0.0000000000,0.0000000000,563.2953020483,-0.4247841053,80.8547520265,LOS
73.0000000000,462765.0379116290,24.0000000000,0.0000000000,-11330502.0888593000,31.0000000000,26.0000000000,31.0000000000,-0.2190000000,18569.7469167709,0.0001172033,0.0000000000,0.0000000000,364.5506575778,15.6392789483,-7.7825189270,NLOS
74.0000000000,462765.0379116290,46.0000000000,0.0000000000,-11354646.6055615000,38.0000000000,37.0000000000,38.0000000000,0.2850000000,18531.8217310495,0.0000367174,0.0000000000,0.0000000000,326.6254718602,40.8916513175,7.6899068281,LOS
75.0000000000,462765.0379116290,35.0000000000,0.0000000000,-11506813.1756900000,4.0000000000,4.0000000000,16.0000000000,0.2250000000,17697.7396828085,-0.0004707705,0.0000000000,0.0000000000,507.4573943578,24.4169918895,33.1900058612,NLOS
76.0000000000,462765.0379116290,26.0000000000,0.0000000000,-11367486.2118877000,20.0000000000,19.0000000000,20.0000000000,-1.5660000000,18418.2156735733,-0.0000063786,0.0000000000,0.0000000000,213.0194143839,181.4354395680,-72.5657779686,NLOS
23.0000000000,462765.0379116290,42.0000000000,2.0000000000,-11391761.3041432000,54.0000000000,53.0000000000,54.0000000000,-0.0640000000,17827.4947540387,-0.0000868462,0.0000000000,0.0000000000,377.7598505840,-0.0473146886,78.9316777736,LOS
1.0000000000,462766.0379723570,79.0000000000,2.0000000000,-11386655.7904965000,43.0000000000,42.0000000000,43.0000000000,0.1710000000,18180.2079272568,-0.0000093450,0.0000000000,0.0000000000,25.1992952265,0.1611663438,2.5191259198,LOS
3.0000000000,462766.0379723570,49.0000000000,2.0000000000,-11325843.9162737000,43.0000000000,42.0000000000,44.0000000000,0.0760000000,17924.3479698859,0.0001936089,0.0000000000,0.0000000000,281.0330992416,-0.1104909629,34.6885487624,NLOS
4.0000000000,462766.0379723570,60.0000000000,2.0000000000,-11385845.8124138000,36.0000000000,35.0000000000,36.0000000000,0.1480000000,18600.4999363459,-0.0000067729,0.0000000000,0.0000000000,394.7201504186,0.1054308787,-36.3847333193,NLOS
8.0000000000,462766.0379723570,46.0000000000,0.0000000000,-11379305.9951900000,26.0000000000,25.0000000000,25.0000000000,0.0450000000,17934.2834503911,0.0000171610,0.0000000000,0.0000000000,299.4542778060,0.0458025783,599.0065300912,NLOS
9.0000000000,462766.0379723570,11.0000000000,2.0000000000,-11407438.3796760000,45.0000000000,44.0000000000,45.0000000000,0.0910000000,17641.8816913962,-0.0000784057,0.0000000000,0.0000000000,563.1731326208,0.1221694276,81.2082962058,LOS
73.0000000000,462766.0379723570,24.0000000000,0.0000000000,-11348708.6863416000,26.0000000000,25.0000000000,31.0000000000,0.5290000000,18562.5482108816,0.0001172033,0.0000000000,0.0000000000,357.3519516960,-7.1987058818,-6.3812958226,NLOS
74.0000000000,462766.0379723570,46.0000000000,0.0000000000,-11372856.9205927000,38.0000000000,37.0000000000,38.0000000000,0.0270000000,18535.0774458870,0.0000367174,0.0000000000,0.0000000000,329.8811866976,3.2557148375,12.8086788468,LOS
75.0000000000,462766.0379723570,35.0000000000,0.0000000000,-11525018.9210166000,4.0000000000,4.0000000000,4.0000000000,0.1210000000,17700.6035177297,-0.0004707705,0.0000000000,0.0000000000,504.5935594402,2.8638349175,33.7382553071,NLOS
76.0000000000,462766.0379723570,26.0000000000,0.0000000000,-11385706.5798627000,19.0000000000,18.0000000000,20.0000000000,-0.0840000000,18379.2278014123,-0.0000063786,0.0000000000,0.0000000000,174.0315422229,-38.9878721610,-57.3940621391,NLOS
23.0000000000,462766.0379723570,42.0000000000,2.0000000000,-11409966.6169009000,54.0000000000,54.0000000000,54.0000000000,0.1150000000,17827.6102706454,-0.0000868462,0.0000000000,0.0000000000,377.6775962263,0.0822543576,79.0478074960,LOS
31.0000000000,462766.0379723570,40.0000000000,2.0000000000,-11286722.6700303000,27.0000000000,26.0000000000,27.0000000000,0.1540000000,18385.8432140536,0.0003239159,0.0000000000,0.0000000000,178.3728267476,-0.3545184620,-21.5172140449,NLOS
1.0000000000,462767.0380330850,79.0000000000,2.0000000000,-11404861.1223775000,43.0000000000,42.0000000000,43.0000000000,0.1740000000,18180.3824392296,-0.0000093450,0.0000000000,0.0000000000,24.9443221428,0.2549730837,2.6545070484,LOS
3.0000000000,462767.0380330850,49.0000000000,2.0000000000,-11344048.9755888000,43.0000000000,42.0000000000,43.0000000000,0.0880000000,17924.4357849173,0.0001936089,0.0000000000,0.0000000000,281.1526621655,-0.1195629239,34.5576344766,NLOS
4.0000000000,462767.0380330850,60.0000000000,2.0000000000,-11404050.7273963000,35.0000000000,35.0000000000,36.0000000000,0.1560000000,18600.6561602726,-0.0000067729,0.0000000000,0.0000000000,394.9179985076,0.1978480890,-36.6664268374,NLOS
8.0000000000,462767.0380330850,46.0000000000,0.0000000000,-11397484.8676869000,27.0000000000,26.0000000000,26.0000000000,0.5220000000,17934.8047449775,0.0000171610,0.0000000000,0.0000000000,296.8398779444,2.6143998615,572.6836424284,NLOS
9.0000000000,462767.0380330850,11.0000000000,2.0000000000,-11425644.0670240000,45.0000000000,44.0000000000,45.0000000000,0.0960000000,17641.9765843972,-0.0000784057,0.0000000000,0.0000000000,563.0029814020,0.1701512188,81.6953210309,LOS
73.0000000000,462767.0380330850,24.0000000000,0.0000000000,-11366937.6500665000,26.0000000000,25.0000000000,31.0000000000,0.7400000000,18584.9197581633,0.0001172033,0.0000000000,0.0000000000,379.7234989740,22.3715472780,17.3861698657,NLOS
74.0000000000,462767.0380330850,46.0000000000,0.0000000000,-11391056.9236713000,38.0000000000,37.0000000000,38.0000000000,0.3010000000,18524.9117277711,0.0000367174,0.0000000000,0.0000000000,319.7154685818,-10.1657181159,7.6154981852,LOS
75.0000000000,462767.0380330850,35.0000000000,0.0000000000,-11543225.0223610000,4.0000000000,4.0000000000,4.0000000000,0.1460000000,17701.0708792209,-0.0004707705,0.0000000000,0.0000000000,504.1261979453,0.4673614949,34.6425225697,NLOS
76.0000000000,462767.0380330850,26.0000000000,0.0000000000,-11403933.8684039000,19.0000000000,18.0000000000,20.0000000000,-0.2410000000,18386.3045571818,-0.0000063786,0.0000000000,0.0000000000,181.1082979962,7.0767557733,-35.3017801233,NLOS
23.0000000000,462767.0380330850,42.0000000000,2.0000000000,-11428171.9898376000,54.0000000000,54.0000000000,54.0000000000,0.1190000000,17827.7302903607,-0.0000868462,0.0000000000,0.0000000000,377.5562757477,0.1213204786,79.2241162136,LOS
31.0000000000,462767.0380330850,40.0000000000,2.0000000000,-11304925.4525732000,27.0000000000,26.0000000000,27.0000000000,0.2410000000,18386.0839965976,0.0003239159,0.0000000000,0.0000000000,178.1674499996,-0.2053767480,-23.9318946935,NLOS
1.0000000000,462768.0380938130,79.0000000000,2.0000000000,-11423066.9355478000,43.0000000000,42.0000000000,43.0000000000,0.5140000000,18180.8967970423,-0.0000093450,0.0000000000,0.0000000000,24.6476233006,0.2966988422,2.9713850170,LOS
3.0000000000,462768.0380938130,49.0000000000,2.0000000000,-11362254.3848487000,43.0000000000,42.0000000000,43.0000000000,0.4230000000,17924.8585973717,0.0001936090,0.0000000000,0.0000000000,281.0779560618,0.0747061037,34.4768726379,NLOS
4.0000000000,462768.0380938130,60.0000000000,2.0000000000,-11422256.1309172000,35.0000000000,34.0000000000,36.0000000000,0.4870000000,18601.1431487686,-0.0000067729,0.0000000000,0.0000000000,395.2018220723,0.2838235646,-36.7593745142,NLOS
8.0000000000,462768.0380938130,46.0000000000,0.0000000000,-11415666.2502630000,28.0000000000,27.0000000000,27.0000000000,0.6330000000,17935.4371002949,0.0000171610,0.0000000000,0.0000000000,294.5331361964,2.3067417480,548.5710415095,NLOS
9.0000000000,462768.0380938130,11.0000000000,2.0000000000,-11443850.3600640000,45.0000000000,44.0000000000,45.0000000000,0.4420000000,17642.4171493873,-0.0000784058,0.0000000000,0.0000000000,562.6604053862,0.3425760157,82.4882453009,LOS
73.0000000000,462768.0380938130,24.0000000000,0.0000000000,-11385162.2848914000,25.0000000000,24.0000000000,26.0000000000,0.2350000000,18580.5961661934,0.0001172033,0.0000000000,0.0000000000,375.1001145430,-4.6233844310,36.5249431841,NLOS
74.0000000000,462768.0380938130,46.0000000000,0.0000000000,-11409267.7295408000,38.0000000000,37.0000000000,38.0000000000,0.7440000000,18535.8607334382,0.0000367174,0.0000000000,0.0000000000,330.3646817915,10.6492132097,12.9253160618,LOS
75.0000000000,462768.0380938130,35.0000000000,0.0000000000,-11561430.8273599000,5.0000000000,4.0000000000,4.0000000000,0.1930000000,17700.8859060630,-0.0004707705,0.0000000000,0.0000000000,504.6109635644,-0.4847656190,34.9506517909,NLOS
76.0000000000,462768.0380938130,26.0000000000,0.0000000000,-11422174.6091417000,19.0000000000,18.0000000000,19.0000000000,0.9970000000,18399.9129401035,-0.0000063786,0.0000000000,0.0000000000,194.4168884531,13.3085904568,-0.0570939966,NLOS
23.0000000000,462768.0380938130,42.0000000000,2.0000000000,-11446377.7389150000,54.0000000000,53.0000000000,54.0000000000,0.4630000000,17828.1932172030,-0.0000868462,0.0000000000,0.0000000000,377.4187849015,0.1374908462,79.4767732807,LOS
31.0000000000,462768.0380938130,40.0000000000,2.0000000000,-11323128.5035903000,27.0000000000,26.0000000000,27.0000000000,0.4860000000,18386.5712559968,0.0003239159,0.0000000000,0.0000000000,178.3074905686,0.1400405690,-26.3777494393,NLOS
1.0000000000,462769.0381545410,79.0000000000,2.0000000000,-11441272.6820556000,43.0000000000,42.0000000000,43.0000000000,-0.0570000000,18180.8394222110,-0.0000093450,0.0000000000,0.0000000000,24.5990793630,0.0485439375,3.2216004767,LOS
3.0000000000,462769.0381545410,49.0000000000,2.0000000000,-11380459.7087702000,43.0000000000,42.0000000000,43.0000000000,-0.1420000000,17924.7154983170,0.0001936090,0.0000000000,0.0000000000,281.1387356706,-0.0607796088,34.3107722849,NLOS
4.0000000000,462769.0381545410,60.0000000000,2.0000000000,-11440461.6016177000,36.0000000000,35.0000000000,35.0000000000,-0.0530000000,18601.0887241326,-0.0000067729,0.0000000000,0.0000000000,395.3640660495,0.1622439772,-36.7851425037,NLOS
8.0000000000,462769.0381545410,46.0000000000,2.0000000000,-11433869.7293918000,28.0000000000,27.0000000000,28.0000000000,-0.1900000000,17935.2490939907,0.0000171610,0.0000000000,0.0000000000,272.3401173241,22.1930188723,546.5549932756,NLOS
9.0000000000,462769.0381545410,11.0000000000,2.0000000000,-11462056.7233737000,45.0000000000,44.0000000000,45.0000000000,-0.1390000000,17642.2791876122,-0.0000784058,0.0000000000,0.0000000000,562.5534528010,0.1069525853,83.3514393941,LOS
73.0000000000,462769.0381545410,24.0000000000,0.0000000000,-11403369.0345867000,25.0000000000,24.0000000000,26.0000000000,-1.1760000000,18562.7163475304,0.0001172033,0.0000000000,0.0000000000,357.2202958874,-17.8798186556,37.7785867825,NLOS
74.0000000000,462769.0381545410,46.0000000000,0.0000000000,-11427468.6068337000,38.0000000000,37.0000000000,38.0000000000,-0.2210000000,18526.0783514790,0.0000367174,0.0000000000,0.0000000000,320.5822998323,-9.7823819593,8.3065573424,LOS
11.0000000000,462769.0381545410,57.0000000000,2.0000000000,-11605168.6768218000,37.0000000000,36.0000000000,36.0000000000,-0.0610000000,18595.6539338789,-0.0005560086,0.0000000000,0.0000000000,386.9217131436,-4.2456840724,13.5790491365,NLOS
75.0000000000,462769.0381545410,35.0000000000,0.0000000000,-11579636.7586625000,5.0000000000,5.0000000000,5.0000000000,-0.0290000000,17701.1236111558,-0.0004707705,0.0000000000,0.0000000000,504.3732584678,0.2377050966,35.3850847930,NLOS
76.0000000000,462769.0381545410,26.0000000000,0.0000000000,-11440384.8750818000,19.0000000000,18.0000000000,19.0000000000,0.6640000000,18369.5943254306,-0.0000063786,0.0000000000,0.0000000000,164.0982737839,-30.3186146691,4.7127944455,NLOS
23.0000000000,462769.0381545410,42.0000000000,2.0000000000,-11464583.3676104000,54.0000000000,53.0000000000,54.0000000000,-0.1110000000,17828.0806475579,-0.0000868462,0.0000000000,0.0000000000,377.4780233875,-0.0592384860,79.6090482511,LOS
31.0000000000,462769.0381545410,40.0000000000,2.0000000000,-11341331.6988868000,27.0000000000,26.0000000000,27.0000000000,-0.0490000000,18386.5216096602,0.0003239159,0.0000000000,0.0000000000,178.5301216356,0.2226310670,-28.6794627644,NLOS
1.0000000000,462770.0382152700,79.0000000000,2.0000000000,-11459478.3172365000,43.0000000000,42.0000000000,43.0000000000,-0.0040000000,18180.8362448737,-0.0000093450,0.0000000000,0.0000000000,24.2954029925,0.3036763705,3.6602815017,LOS
3.0000000000,462770.0382152700,49.0000000000,2.0000000000,-11398665.0759885000,42.0000000000,42.0000000000,43.0000000000,-0.0940000000,17924.6231797337,0.0001936090,0.0000000000,0.0000000000,280.7710827813,0.3676528893,34.4877612405,NLOS
4.0000000000,462770.0382152700,60.0000000000,2.0000000000,-11458667.0514259000,36.0000000000,35.0000000000,36.0000000000,-0.0410000000,18601.0491603352,-0.0000067729,0.0000000000,0.0000000000,395.7380178459,0.3739517964,-36.5320103355,NLOS
8.0000000000,462770.0382152700,46.0000000000,2.0000000000,-11452073.0725480000,28.0000000000,28.0000000000,28.0000000000,-0.0230000000,17935.2252072505,0.0000171610,0.0000000000,0.0000000000,272.0798207149,0.2602966093,544.7027648613,NLOS
9.0000000000,462770.0382152700,11.0000000000,2.0000000000,-11480263.1107956000,45.0000000000,44.0000000000,45.0000000000,-0.0800000000,17642.1991339027,-0.0000784058,0.0000000000,0.0000000000,562.1928604245,0.3605923764,84.5385380499,LOS
73.0000000000,462770.0382152700,24.0000000000,0.0000000000,-11421550.9271536000,24.0000000000,15.0000000000,25.0000000000,-0.0230000000,18537.8645340949,0.0001172033,0.0000000000,0.0000000000,332.6682749055,-24.5520209819,14.4748945311,NLOS
74.0000000000,462770.0382152700,46.0000000000,0.0000000000,-11445682.7332177000,37.0000000000,37.0000000000,38.0000000000,0.0550000000,18539.4736177623,0.0000367174,0.0000000000,0.0000000000,334.2773585767,13.6950587444,17.2366821282,LOS
11.0000000000,462770.0382152700,57.0000000000,2.0000000000,-11623371.0210808000,38.0000000000,37.0000000000,37.0000000000,-0.0210000000,18595.6313472837,-0.0005560086,0.0000000000,0.0000000000,387.1989189982,0.2772058547,10.7256717011,NLOS
75.0000000000,462770.0382152700,35.0000000000,0.0000000000,-11597982.6903869000,18.0000000000,0.0000000000,5.0000000000,0.2830000000,17841.2354621626,-0.0004707706,0.0000000000,0.0000000000,363.9616150036,140.4116434641,176.1197320558,NLOS
76.0000000000,462770.0382152700,26.0000000000,0.0000000000,-11458623.1908680000,19.0000000000,18.0000000000,19.0000000000,-1.4300000000,18397.8003515638,-0.0000063786,0.0000000000,0.0000000000,192.6040923744,28.5058185905,37.8323214613,NLOS
23.0000000000,462770.0382152700,42.0000000000,2.0000000000,-11482788.8451889000,54.0000000000,53.0000000000,54.0000000000,-0.0550000000,17828.0270959436,-0.0000868462,0.0000000000,0.0000000000,377.2682038248,0.2098195627,79.8899988085,LOS
31.0000000000,462770.0382152700,40.0000000000,2.0000000000,-11359535.3553276000,27.0000000000,27.0000000000,27.0000000000,-0.0040000000,18386.5185276195,0.0003239159,0.0000000000,0.0000000000,179.4145878963,0.8844662607,-30.2202394307,NLOS
