 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
11.0000000000,462785.0391261930,56.0000000000,2.0000000000,-11896458.8790312000,45.0000000000,44.0000000000,46.0000000000,-0.1060000000,18596.6912702098,-0.0005560086,0.0000000000,0.0000000000,392.1192968488,0.2414228469,17.0215651654,NLOS
75.0000000000,462785.0391261930,35.0000000000,0.0000000000,-11871007.5871698000,22.0000000000,21.0000000000,22.0000000000,-0.0700000000,17711.9640301577,-0.0004707706,0.0000000000,0.0000000000,493.2330470122,-7.8267661072,119.4628479034,NLOS
76.0000000000,462785.0391261930,26.0000000000,0.0000000000,-11731645.3711950000,24.0000000000,23.0000000000,24.0000000000,-0.3120000000,18351.3613383099,-0.0000063785,0.0000000000,0.0000000000,146.1650791168,-16.7581849098,-21.5287488773,NLOS
23.0000000000,462785.0391261930,42.0000000000,2.0000000000,-11755849.9445347000,50.0000000000,49.0000000000,51.0000000000,-0.1500000000,17828.5500743463,-0.0000868462,0.0000000000,0.0000000000,378.1714139879,0.2166756317,59.4424158856,LOS
31.0000000000,462785.0391261930,40.0000000000,2.0000000000,-11632678.6868223000,27.0000000000,26.0000000000,27.0000000000,0.0450000000,18388.0809625685,0.0003239158,0.0000000000,0.0000000000,188.5955501907,2.2250103764,31.5554841384,NLOS
1.0000000000,462786.0391869210,79.0000000000,2.0000000000,-11750775.5300229000,45.0000000000,44.0000000000,45.0000000000,0.3050000000,18182.4835710301,-0.0000093449,0.0000000000,0.0000000000,22.9452051446,0.3942103721,14.1315900460,LOS
3.0000000000,462786.0391869210,49.0000000000,2.0000000000,-11689950.4048961000,41.0000000000,40.0000000000,41.0000000000,0.2180000000,17924.8155462816,0.0001936094,0.0000000000,0.0000000000,279.1937807351,0.7084916681,33.1754897870,NLOS
4.0000000000,462786.0391869210,60.0000000000,2.0000000000,-11749961.7601773000,42.0000000000,42.0000000000,43.0000000000,0.2890000000,18602.3794835992,-0.0000067729,0.0000000000,0.0000000000,397.6442038901,0.7457516715,-28.5675852783,NLOS
8.0000000000,462786.0391869210,46.0000000000,0.0000000000,-11743387.2064535000,21.0000000000,20.0000000000,21.0000000000,0.4290000000,17936.9480585679,0.0000171611,0.0000000000,0.0000000000,249.0288086087,2.5238562748,572.1100312844,NLOS
9.0000000000,462786.0391869210,12.0000000000,2.0000000000,-11771561.6752169000,47.0000000000,46.0000000000,47.0000000000,0.2320000000,17642.5909445956,-0.0000784060,0.0000000000,0.0000000000,563.5897794887,-0.5304510482,96.3002728932,LOS
73.0000000000,462786.0391869210,24.0000000000,0.0000000000,-11712952.3457489000,18.0000000000,18.0000000000,24.0000000000,0.8790000000,18510.6254964023,0.0001172033,0.0000000000,0.0000000000,305.4292372167,10.4810748361,129.1558333598,NLOS
74.0000000000,462786.0391869210,46.0000000000,0.0000000000,-11736935.4476040000,26.0000000000,25.0000000000,28.0000000000,1.8930000000,18560.1880882829,0.0000367175,0.0000000000,0.0000000000,354.9918290973,72.0745796859,-16.7865880653,LOS
11.0000000000,462786.0391869210,56.0000000000,2.0000000000,-11914664.8762633000,45.0000000000,44.0000000000,46.0000000000,0.2910000000,18596.9823521338,-0.0005560086,0.0000000000,0.0000000000,392.3988577835,0.2795609348,17.8211606964,NLOS
75.0000000000,462786.0391869210,35.0000000000,0.0000000000,-11889225.7466720000,22.0000000000,21.0000000000,22.0000000000,0.2170000000,17715.2492532841,-0.0004707706,0.0000000000,0.0000000000,489.9478238821,3.2852231301,132.4252729863,NLOS
76.0000000000,462786.0391869210,26.0000000000,0.0000000000,-11749884.4231635000,24.0000000000,23.0000000000,24.0000000000,0.2050000000,18401.0342476516,-0.0000063785,0.0000000000,0.0000000000,195.8379884660,49.6729093492,12.3269604221,NLOS
23.0000000000,462786.0391869210,42.0000000000,2.0000000000,-11774054.3564163000,50.0000000000,49.0000000000,50.0000000000,0.2570000000,17828.8078539669,-0.0000868462,0.0000000000,0.0000000000,377.3563523255,0.8150616623,58.6576695032,LOS
31.0000000000,462786.0391869210,40.0000000000,2.0000000000,-11650885.8987692000,27.0000000000,26.0000000000,27.0000000000,0.2190000000,18388.2984826117,0.0003239158,0.0000000000,0.0000000000,184.9444358051,-3.6511143856,33.5702135935,NLOS
1.0000000000,462787.0392475880,79.0000000000,2.0000000000,-11768980.8903633000,45.0000000000,44.0000000000,45.0000000000,0.1790000000,18182.6730231866,-0.0000093449,0.0000000000,0.0000000000,22.6091390997,0.3360660449,14.2954322882,LOS
3.0000000000,462787.0392475880,49.0000000000,2.0000000000,-11708157.4729405000,40.0000000000,40.0000000000,41.0000000000,0.0770000000,17924.9021892622,0.0001936094,0.0000000000,0.0000000000,278.6520583257,0.5417224094,35.0533048250,NLOS
4.0000000000,462787.0392475880,60.0000000000,2.0000000000,-11768167.8364371000,42.0000000000,42.0000000000,42.0000000000,0.1520000000,18602.5397938489,-0.0000067729,0.0000000000,0.0000000000,397.9791869633,0.3349830732,-27.6880015619,NLOS
8.0000000000,462787.0392475880,46.0000000000,0.0000000000,-11761604.0442410000,21.0000000000,20.0000000000,21.0000000000,-0.1010000000,17936.8544169813,0.0000171611,0.0000000000,0.0000000000,256.9240241200,-7.8952155113,583.7524404339,NLOS
9.0000000000,462787.0392475880,12.0000000000,2.0000000000,-11789765.8423344000,47.0000000000,46.0000000000,47.0000000000,0.0940000000,17642.6943048685,-0.0000784060,0.0000000000,0.0000000000,563.7887527868,-0.1989732981,95.2670669965,LOS
73.0000000000,462787.0392475880,24.0000000000,0.0000000000,-11731302.7570106000,18.0000000000,17.0000000000,19.0000000000,0.3690000000,18706.4745376631,0.0001172033,0.0000000000,0.0000000000,501.2782784700,195.8490412533,274.3708358482,NLOS
74.0000000000,462787.0392475880,46.0000000000,0.0000000000,-11755137.6298853000,25.0000000000,25.0000000000,27.0000000000,-0.5760000000,18530.0124900713,0.0000367175,0.0000000000,0.0000000000,324.8162308782,-30.1755982190,-19.8005659431,LOS
11.0000000000,462787.0392475880,56.0000000000,2.0000000000,-11932871.3673802000,44.0000000000,44.0000000000,45.0000000000,0.1530000000,18597.1434784494,-0.0005560086,0.0000000000,0.0000000000,393.0768650807,0.6780072972,19.1149365902,NLOS
75.0000000000,462787.0392475880,35.0000000000,0.0000000000,-11907417.7254510000,22.0000000000,21.0000000000,22.0000000000,0.6970000000,17689.1805119812,-0.0004707706,0.0000000000,0.0000000000,516.0165651888,-26.0687413067,119.2069747746,NLOS
76.0000000000,462787.0392475880,26.0000000000,0.0000000000,-11768068.9269609000,24.0000000000,23.0000000000,24.0000000000,-0.2560000000,18346.6421527564,-0.0000063785,0.0000000000,0.0000000000,141.4458935633,-54.3920949027,-8.3655013591,NLOS
23.0000000000,462787.0392475880,42.0000000000,2.0000000000,-11792258.9365547000,49.0000000000,49.0000000000,50.0000000000,0.1220000000,17828.9384322166,-0.0000868462,0.0000000000,0.0000000000,377.1269164495,0.2294358760,58.0411799774,LOS
31.0000000000,462787.0392475880,40.0000000000,2.0000000000,-11669091.8276003000,27.0000000000,26.0000000000,27.0000000000,0.1770000000,18388.4863303154,0.0003239158,0.0000000000,0.0000000000,183.7847008891,-1.1597349159,34.3018272519,NLOS
1.0000000000,462788.0393083170,79.0000000000,2.0000000000,-11787186.4646929000,45.0000000000,44.0000000000,45.0000000000,0.3700000000,18183.0329943224,-0.0000093449,0.0000000000,0.0000000000,19.8814890161,2.7276500836,17.0716033801,LOS
3.0000000000,462788.0393083170,49.0000000000,2.0000000000,-11726364.8933876000,40.0000000000,39.0000000000,41.0000000000,0.2870000000,17925.1786992214,0.0001936094,0.0000000000,0.0000000000,275.8766786978,2.7753796279,39.6818622574,NLOS
4.0000000000,462788.0393083170,60.0000000000,2.0000000000,-11786374.1011616000,42.0000000000,42.0000000000,42.0000000000,0.3560000000,18602.8860882185,-0.0000067729,0.0000000000,0.0000000000,400.6608272642,2.6816403009,-24.2216134332,NLOS
8.0000000000,462788.0393083170,46.0000000000,0.0000000000,-11779816.6722983000,21.0000000000,20.0000000000,21.0000000000,0.0820000000,17936.9278456419,0.0000171611,0.0000000000,0.0000000000,258.6384661011,-1.7144419812,593.5834590681,NLOS
9.0000000000,462788.0393083170,12.0000000000,2.0000000000,-11807970.1778797000,47.0000000000,46.0000000000,47.0000000000,0.2970000000,17642.9823823571,-0.0000784060,0.0000000000,0.0000000000,561.1852125674,2.6035402194,96.8006286174,LOS
73.0000000000,462788.0393083170,24.0000000000,0.0000000000,-11749552.0177706000,19.0000000000,18.0000000000,18.0000000000,0.0560000000,18605.3293945416,0.0001172033,0.0000000000,0.0000000000,402.5314750187,-98.7468034513,320.8336763196,NLOS
74.0000000000,462788.0393083170,46.0000000000,0.0000000000,-11773343.0114528000,25.0000000000,24.0000000000,26.0000000000,0.6990000000,18533.3575859852,0.0000367175,0.0000000000,0.0000000000,330.5596664622,5.7434355840,-17.2169179544,LOS
11.0000000000,462788.0393083170,56.0000000000,2.0000000000,-11951078.3252056000,44.0000000000,38.0000000000,45.0000000000,0.3570000000,18597.4909648187,-0.0005560086,0.0000000000,0.0000000000,395.9560131840,2.8791481033,23.2734765373,NLOS
75.0000000000,462788.0393083170,35.0000000000,0.0000000000,-11925622.7862036000,22.0000000000,21.0000000000,22.0000000000,0.7580000000,17702.3744347654,-0.0004707706,0.0000000000,0.0000000000,500.4243027382,15.5922624506,121.4689898901,NLOS
76.0000000000,462788.0393083170,26.0000000000,0.0000000000,-11786265.2493430000,24.0000000000,23.0000000000,24.0000000000,0.9300000000,18358.6168300509,-0.0000063785,0.0000000000,0.0000000000,155.8189105317,14.3730169684,-14.8410388082,NLOS
23.0000000000,462788.0393083170,42.0000000000,2.0000000000,-11810463.5451370000,49.0000000000,48.0000000000,50.0000000000,0.3140000000,17829.2444928959,-0.0000868462,0.0000000000,0.0000000000,374.6389994398,2.4879170097,59.8514739312,LOS
31.0000000000,462788.0393083170,40.0000000000,0.0000000000,-11687297.6859144000,26.0000000000,25.0000000000,27.0000000000,-0.2280000000,18388.2483963742,0.0003239158,0.0000000000,0.0000000000,186.2359186113,2.4512177221,37.3612635471,NLOS
1.0000000000,462789.0393690450,79.0000000000,2.0000000000,-11805392.3709918000,45.0000000000,44.0000000000,45.0000000000,0.3300000000,18183.3635940179,-0.0000093449,0.0000000000,0.0000000000,22.4321174249,-2.5506284088,17.1818191856,LOS
3.0000000000,462789.0393690450,49.0000000000,2.0000000000,-11744571.9630479000,40.0000000000,39.0000000000,40.0000000000,0.2380000000,17925.4167268350,0.0001936094,0.0000000000,0.0000000000,279.2007329389,-3.3240542412,40.9617083371,NLOS
4.0000000000,462789.0393690450,60.0000000000,2.0000000000,-11804580.4254123000,43.0000000000,42.0000000000,42.0000000000,0.3080000000,18603.1942765563,-0.0000067729,0.0000000000,0.0000000000,397.8172303103,-2.8435969539,-23.6936236471,NLOS
8.0000000000,462789.0393690450,46.0000000000,0.0000000000,-11798026.8946563000,28.0000000000,22.0000000000,21.0000000000,0.5450000000,17937.4733565524,0.0000171611,0.0000000000,0.0000000000,263.9451141767,-5.3066480756,598.0108537935,NLOS
9.0000000000,462789.0393690450,12.0000000000,2.0000000000,-11826175.0398601000,46.0000000000,45.0000000000,47.0000000000,0.2460000000,17643.2278692200,-0.0000784060,0.0000000000,0.0000000000,563.6198934168,-2.4346808493,95.8627007455,LOS
73.0000000000,462789.0393690450,24.0000000000,0.0000000000,-11767721.0956946000,20.0000000000,19.0000000000,19.0000000000,0.8010000000,18525.1519017741,0.0001172033,0.0000000000,0.0000000000,319.3560576700,-83.1754173487,284.1157562323,NLOS
74.0000000000,462789.0393690450,46.0000000000,0.0000000000,-11791645.1375606000,25.0000000000,24.0000000000,25.0000000000,0.4880000000,18630.2478987686,0.0000367175,0.0000000000,0.0000000000,424.4520546645,93.8923882023,79.1133457087,LOS
11.0000000000,462789.0393690450,56.0000000000,2.0000000000,-11969285.0763164000,38.0000000000,37.0000000000,44.0000000000,0.3030000000,18597.7943381853,-0.0005560087,0.0000000000,0.0000000000,392.8480077274,-3.1080054566,24.2273773551,NLOS
75.0000000000,462789.0393690450,35.0000000000,0.0000000000,-11943842.1854409000,22.0000000000,21.0000000000,22.0000000000,-0.7850000000,17716.8249237574,-0.0004707706,0.0000000000,0.0000000000,488.9717383236,11.4525644146,135.0715650618,NLOS
76.0000000000,462789.0393690450,26.0000000000,0.0000000000,-11804484.7320397000,24.0000000000,23.0000000000,24.0000000000,0.3450000000,18381.9332254528,-0.0000063785,0.0000000000,0.0000000000,176.1373813450,20.3184708133,-1.1541861370,NLOS
23.0000000000,462789.0393690450,42.0000000000,2.0000000000,-11828668.6813887000,49.0000000000,48.0000000000,49.0000000000,0.2770000000,17829.5209486186,-0.0000868462,0.0000000000,0.0000000000,377.0481004938,-2.4091010541,59.1915128082,LOS
31.0000000000,462789.0393690450,40.0000000000,0.0000000000,-11705515.2354703000,26.0000000000,25.0000000000,27.0000000000,1.1830000000,18389.4324956387,0.0003239158,0.0000000000,0.0000000000,195.0526130721,8.8166944608,49.1140170954,NLOS
1.0000000000,462790.0394297730,79.0000000000,2.0000000000,-11823598.3002114000,45.0000000000,44.0000000000,45.0000000000,0.0880000000,18183.4501877427,-0.0000093449,0.0000000000,0.0000000000,22.2938650623,0.1382523626,17.3149556555,LOS
3.0000000000,462790.0394297730,49.0000000000,2.0000000000,-11762778.5512196000,39.0000000000,38.0000000000,40.0000000000,-0.0040000000,17925.4136839248,0.0001936095,0.0000000000,0.0000000000,279.6575545184,-0.4568215795,41.7600657791,NLOS
4.0000000000,462790.0394297730,60.0000000000,2.0000000000,-11822786.7438398000,42.0000000000,42.0000000000,43.0000000000,0.0710000000,18603.2644660845,-0.0000067729,0.0000000000,0.0000000000,397.9061878920,0.0889575817,-23.1714571901,NLOS
8.0000000000,462790.0394297730,46.0000000000,2.0000000000,-11816227.8313362000,29.0000000000,28.0000000000,28.0000000000,-0.0180000000,17937.4561296477,0.0000171611,0.0000000000,0.0000000000,273.1337985992,-9.1886844225,593.1525704786,NLOS
9.0000000000,462790.0394297730,12.0000000000,2.0000000000,-11844379.8673841000,46.0000000000,45.0000000000,47.0000000000,0.0220000000,17643.2506780102,-0.0000784060,0.0000000000,0.0000000000,563.6175251454,0.0023682714,94.8903165013,LOS
73.0000000000,462790.0394297730,24.0000000000,0.0000000000,-11785894.2029605000,20.0000000000,19.0000000000,20.0000000000,-0.9390000000,18529.1865840554,0.0001172033,0.0000000000,0.0000000000,323.3907399476,4.0346822776,251.4271779954,NLOS
74.0000000000,462790.0394297730,46.0000000000,0.0000000000,-11809931.4028491000,33.0000000000,25.0000000000,25.0000000000,-0.4720000000,18614.5328264199,0.0000367175,0.0000000000,0.0000000000,408.7369823158,-15.7150723487,159.5827901214,LOS
11.0000000000,462790.0394297730,56.0000000000,2.0000000000,-11987491.7412226000,37.0000000000,36.0000000000,44.0000000000,0.0840000000,18597.8785125166,-0.0005560087,0.0000000000,0.0000000000,392.8584106863,0.0104029588,25.0950734578,NLOS
75.0000000000,462790.0394297730,35.0000000000,0.0000000000,-11962049.1493834000,22.0000000000,21.0000000000,22.0000000000,0.2380000000,17704.5016708672,-0.0004707706,0.0000000000,0.0000000000,501.2949912176,-12.3232528940,136.2388455421,NLOS
76.0000000000,462790.0394297730,26.0000000000,0.0000000000,-11822696.2398980000,24.0000000000,23.0000000000,24.0000000000,-0.0820000000,18374.1144613474,-0.0000063785,0.0000000000,0.0000000000,168.3186172433,-7.8187641017,4.5578280017,NLOS
23.0000000000,462790.0394297730,42.0000000000,2.0000000000,-11846873.6148294000,48.0000000000,47.0000000000,49.0000000000,0.0360000000,17829.5562018752,-0.0000868462,0.0000000000,0.0000000000,377.1897503734,-0.1416498795,58.3287406377,LOS
31.0000000000,462790.0394297730,40.0000000000,0.0000000000,-11723727.7588370000,26.0000000000,25.0000000000,26.0000000000,0.2350000000,18389.6672861874,0.0003239158,0.0000000000,0.0000000000,190.1497895792,-4.9028234929,55.8405813724,NLOS
1.0000000000,462791.0394905010,79.0000000000,2.0000000000,-11841804.3068214000,45.0000000000,44.0000000000,45.0000000000,0.1070000000,18183.5585507526,-0.0000093449,0.0000000000,0.0000000000,22.1011386961,0.1927263662,17.5254826099,LOS
3.0000000000,462791.0394905010,49.0000000000,2.0000000000,-11780985.0304579000,39.0000000000,38.0000000000,40.0000000000,0.0180000000,17925.4308790750,0.0001936095,0.0000000000,0.0000000000,279.7418184914,-0.0842639729,42.4494898133,NLOS
4.0000000000,462791.0394905010,60.0000000000,2.0000000000,-11840992.9490818000,42.0000000000,42.0000000000,43.0000000000,0.0840000000,18603.3486257009,-0.0000067729,0.0000000000,0.0000000000,397.8877736740,-0.0184142180,-22.7624760829,NLOS
8.0000000000,462791.0394905010,46.0000000000,2.0000000000,-11834430.0222725000,29.0000000000,28.0000000000,29.0000000000,0.0940000000,17937.5499290227,0.0000171611,0.0000000000,0.0000000000,271.7825380489,1.3512605503,589.5485435762,NLOS
9.0000000000,462791.0394905010,12.0000000000,2.0000000000,-11862584.9308972000,46.0000000000,45.0000000000,46.0000000000,0.0150000000,17643.2664996832,-0.0000784060,0.0000000000,0.0000000000,563.3447106257,0.2728145197,94.1539213099,LOS
73.0000000000,462791.0394905010,24.0000000000,0.0000000000,-11804070.5634804000,27.0000000000,20.0000000000,20.0000000000,1.1640000000,18532.4451853260,0.0001172033,0.0000000000,0.0000000000,326.6493412256,3.2586012781,221.9918537736,NLOS
74.0000000000,462791.0394905010,46.0000000000,0.0000000000,-11828111.9736159000,34.0000000000,33.0000000000,33.0000000000,0.6230000000,18508.9840348064,0.0000367175,0.0000000000,0.0000000000,303.1881907023,-105.5487916134,134.3577128090,LOS
11.0000000000,462791.0394905010,56.0000000000,2.0000000000,-12005698.9485943000,36.0000000000,26.0000000000,38.0000000000,0.1030000000,18597.9814735054,-0.0005560087,0.0000000000,0.0000000000,393.4974685237,0.6390578374,26.5052351728,NLOS
75.0000000000,462791.0394905010,35.0000000000,0.0000000000,-11980279.3381461000,22.0000000000,21.0000000000,22.0000000000,1.2400000000,17727.8385566622,-0.0004707706,0.0000000000,0.0000000000,477.9581054226,23.3368857950,160.6309461631,NLOS
76.0000000000,462791.0394905010,26.0000000000,0.0000000000,-11840902.7582741000,24.0000000000,23.0000000000,24.0000000000,0.6450000000,18369.2810517698,-0.0000063785,0.0000000000,0.0000000000,163.4852076657,-4.8334095776,5.2803600021,NLOS
23.0000000000,462791.0394905010,42.0000000000,2.0000000000,-11865078.5232809000,48.0000000000,47.0000000000,49.0000000000,0.0600000000,17829.6168993860,-0.0000868462,0.0000000000,0.0000000000,377.1535814255,0.0361689478,57.4409792610,LOS
31.0000000000,462791.0394905010,40.0000000000,0.0000000000,-11741936.3681644000,25.0000000000,7.0000000000,26.0000000000,1.7280000000,18391.3947855755,0.0003239158,0.0000000000,0.0000000000,186.3591096960,-3.7906798832,58.6531064846,NLOS
1.0000000000,462792.0395512300,79.0000000000,2.0000000000,-11860010.1587554000,45.0000000000,44.0000000000,45.0000000000,-0.0350000000,18183.5229314267,-0.0000093449,0.0000000000,0.0000000000,22.1404744536,-0.0393357575,17.5813335367,LOS
3.0000000000,462792.0395512300,49.0000000000,2.0000000000,-11799191.2912730000,38.0000000000,38.0000000000,39.0000000000,-0.1210000000,17925.3094151876,0.0001936095,0.0000000000,0.0000000000,279.9355673417,-0.1937488504,42.9204905741,NLOS
4.0000000000,462792.0395512300,60.0000000000,2.0000000000,-11859198.9407674000,42.0000000000,42.0000000000,42.0000000000,-0.0530000000,18603.2965370081,-0.0000067729,0.0000000000,0.0000000000,397.7689748481,-0.1187988259,-22.5670514554,NLOS
8.0000000000,462792.0395512300,46.0000000000,2.0000000000,-11852631.5162841000,28.0000000000,28.0000000000,29.0000000000,-0.0690000000,17937.4805447757,0.0000171611,0.0000000000,0.0000000000,272.3824456707,-0.5999076217,585.2475919239,NLOS
9.0000000000,462792.0395512300,12.0000000000,2.0000000000,-11880790.0867875000,46.0000000000,45.0000000000,46.0000000000,-0.1030000000,17643.1628725454,-0.0000784060,0.0000000000,0.0000000000,563.2155019045,0.1292087212,93.5099033564,LOS
73.0000000000,462792.0395512300,24.0000000000,0.0000000000,-11822253.5785465000,27.0000000000,26.0000000000,27.0000000000,-1.1310000000,18539.1050823181,0.0001172033,0.0000000000,0.0000000000,333.3092382103,6.6598969847,199.2110757567,NLOS
74.0000000000,462792.0395512300,46.0000000000,0.0000000000,-11846326.1710334000,35.0000000000,34.0000000000,34.0000000000,-0.4910000000,18542.7563957460,0.0000367175,0.0000000000,0.0000000000,336.9605516382,33.7723609358,142.7592861839,LOS
11.0000000000,462792.0395512300,56.0000000000,0.0000000000,-12023951.1642990000,24.0000000000,23.0000000000,37.0000000000,-0.5190000000,18597.4629566706,-0.0005560087,0.0000000000,0.0000000000,438.6023746133,45.1049060896,72.9237298556,NLOS
75.0000000000,462792.0395512300,35.0000000000,0.0000000000,-11998488.7584408000,22.0000000000,21.0000000000,22.0000000000,-1.0060000000,17707.1821827925,-0.0004707706,0.0000000000,0.0000000000,498.6144792885,-20.6563738659,164.2545787655,NLOS
76.0000000000,462792.0395512300,26.0000000000,0.0000000000,-11859112.1694407000,23.0000000000,22.0000000000,24.0000000000,-1.3980000000,18372.3299114406,-0.0000063785,0.0000000000,0.0000000000,166.5340673327,3.0488596670,8.8956825025,NLOS
23.0000000000,462792.0395512300,42.0000000000,2.0000000000,-11883282.5863549000,41.0000000000,40.0000000000,48.0000000000,-0.0960000000,17829.5220824331,-0.0000868462,0.0000000000,0.0000000000,377.9378002957,-0.7842188701,55.7078404017,LOS
1.0000000000,462793.0396119580,79.0000000000,2.0000000000,-11878215.9899235000,45.0000000000,44.0000000000,45.0000000000,0.1440000000,18183.6673105992,-0.0000093449,0.0000000000,0.0000000000,22.0458957106,0.0945787430,17.6164185703,LOS
3.0000000000,462793.0396119580,49.0000000000,2.0000000000,-11817397.6099255000,38.0000000000,37.0000000000,39.0000000000,0.0430000000,17925.3530950061,0.0001936095,0.0000000000,0.0000000000,279.8530506082,0.0825167336,43.4493288323,NLOS
4.0000000000,462793.0396119580,60.0000000000,2.0000000000,-11877404.7336134000,42.0000000000,41.0000000000,42.0000000000,0.1230000000,18603.4206313975,-0.0000067729,0.0000000000,0.0000000000,397.6648796462,-0.1040952019,-22.5704663992,NLOS
8.0000000000,462793.0396119580,46.0000000000,2.0000000000,-11870837.2104603000,29.0000000000,28.0000000000,29.0000000000,0.1450000000,17937.6257203146,0.0000171611,0.0000000000,0.0000000000,268.0852511227,4.2971945480,585.1468048543,NLOS
9.0000000000,462793.0396119580,12.0000000000,2.0000000000,-11898995.4557872000,45.0000000000,44.0000000000,46.0000000000,0.0640000000,17643.2258814051,-0.0000784061,0.0000000000,0.0000000000,562.9655553475,0.2499465570,93.0789947659,LOS
73.0000000000,462793.0396119580,24.0000000000,0.0000000000,-11840420.8907077000,28.0000000000,27.0000000000,27.0000000000,0.5510000000,18523.4075318723,0.0001172033,0.0000000000,0.0000000000,317.6116877720,-15.6975504383,160.7273928300,NLOS
74.0000000000,462793.0396119580,46.0000000000,0.0000000000,-11864535.1192122000,36.0000000000,35.0000000000,35.0000000000,0.5550000000,18537.6528476476,0.0000367175,0.0000000000,0.0000000000,331.8570035473,-5.1035480909,145.9116209149,LOS
11.0000000000,462793.0396119580,56.0000000000,0.0000000000,-12042127.9996018000,23.0000000000,22.0000000000,36.0000000000,0.1950000000,18597.6580173745,-0.0005560087,0.0000000000,0.0000000000,363.3185269311,-75.2838476822,43.9618226327,NLOS
75.0000000000,462793.0396119580,35.0000000000,0.0000000000,-12016667.3391033000,22.0000000000,21.0000000000,22.0000000000,-0.2300000000,17676.4546729475,-0.0004707706,0.0000000000,0.0000000000,529.3419891372,-30.7275098488,137.0385791548,NLOS
76.0000000000,462793.0396119580,26.0000000000,0.0000000000,-11877289.8546458000,23.0000000000,22.0000000000,24.0000000000,0.5070000000,18340.7600157856,-0.0000063785,0.0000000000,0.0000000000,134.9641716853,-31.5698956475,-19.2149564959,NLOS
23.0000000000,462793.0396119580,42.0000000000,2.0000000000,-11901486.7260273000,42.0000000000,41.0000000000,48.0000000000,0.0960000000,17829.6160135790,-0.0000868462,0.0000000000,0.0000000000,377.7920859605,0.1457143351,54.0508669652,LOS
1.0000000000,462794.0396726860,79.0000000000,2.0000000000,-11896421.9089325000,45.0000000000,44.0000000000,45.0000000000,0.2150000000,18183.8829505890,-0.0000093449,0.0000000000,0.0000000000,21.8427058049,0.2031899057,17.7393444963,LOS
3.0000000000,462794.0396726860,49.0000000000,2.0000000000,-11835603.6359620000,38.0000000000,32.0000000000,38.0000000000,0.1500000000,17925.5034501291,0.0001936095,0.0000000000,0.0000000000,280.1209820770,-0.2679314688,43.6855511367,NLOS
4.0000000000,462794.0396726860,60.0000000000,2.0000000000,-11895610.5798553000,42.0000000000,41.0000000000,42.0000000000,0.1970000000,18603.6174430847,-0.0000067729,0.0000000000,0.0000000000,397.8130059429,0.1481262967,-22.5204855353,NLOS
8.0000000000,462794.0396726860,46.0000000000,2.0000000000,-11889045.3518996000,29.0000000000,28.0000000000,29.0000000000,0.2050000000,17937.8308924883,0.0000171611,0.0000000000,0.0000000000,265.5409447923,2.5443063304,587.4932809472,NLOS
9.0000000000,462794.0396726860,12.0000000000,2.0000000000,-11917200.9362298000,45.0000000000,44.0000000000,46.0000000000,0.1350000000,17643.3606029525,-0.0000784061,0.0000000000,0.0000000000,562.8172687590,0.1482865885,92.7595290579,LOS
73.0000000000,462794.0396726860,24.0000000000,0.0000000000,-11858580.8810667000,29.0000000000,28.0000000000,28.0000000000,-0.0160000000,18516.0910873562,0.0001172033,0.0000000000,0.0000000000,310.2952432483,-7.3164445236,114.9219077267,NLOS
74.0000000000,462794.0396726860,46.0000000000,0.0000000000,-11882731.6353297000,36.0000000000,35.0000000000,36.0000000000,0.3710000000,18525.3664566837,0.0000367175,0.0000000000,0.0000000000,319.5706125796,-12.2863909677,136.6318943165,LOS
11.0000000000,462794.0396726860,56.0000000000,0.0000000000,-12060306.6013259000,33.0000000000,24.0000000000,24.0000000000,0.4360000000,18598.0938593186,-0.0005560087,0.0000000000,0.0000000000,365.1814830452,1.8629561141,16.7663367875,NLOS
75.0000000000,462794.0396726860,35.0000000000,0.0000000000,-12034907.0215822000,21.0000000000,20.0000000000,22.0000000000,-0.1410000000,17737.6686406247,-0.0004707706,0.0000000000,0.0000000000,468.1280214600,61.2139676772,170.9243959263,NLOS
76.0000000000,462794.0396726860,26.0000000000,0.0000000000,-11895519.3227217000,23.0000000000,22.0000000000,23.0000000000,0.8400000000,18392.6989488750,-0.0000063785,0.0000000000,0.0000000000,186.9031047672,51.9389330819,4.4572752938,NLOS
23.0000000000,462794.0396726860,42.0000000000,2.0000000000,-11919690.8058334000,42.0000000000,41.0000000000,42.0000000000,0.1520000000,17829.7698579430,-0.0000868462,0.0000000000,0.0000000000,377.7981723174,-0.0060863569,52.3344614431,LOS
1.0000000000,462795.0397334140,79.0000000000,2.0000000000,-11914627.8223660000,46.0000000000,45.0000000000,45.0000000000,0.1370000000,18184.0183719657,-0.0000093449,0.0000000000,0.0000000000,21.7329279296,0.1097778752,17.8566949405,LOS
3.0000000000,462795.0397334140,49.0000000000,2.0000000000,-11853809.1876850000,33.0000000000,32.0000000000,38.0000000000,0.0310000000,17925.5356637649,0.0001936096,0.0000000000,0.0000000000,280.5706063136,-0.4496242367,43.4474598244,NLOS
